MKEY,KEY,Mcode,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
34342017,62252017,3434,6225,M2326,2017,2017M2326,0,0,0,0,0,18577,23955,14061,4516,16188,0.595629004,640,391,4275,2146,19241,82782,0.253099562,0.460321436,0,0,-1016295,-13243,-13913,-13243,235.55,235.55,339888,9300,10491,13728,0.3728,1552921117,0.000138191,109,0.756903698,-0.580797328,75.26306466,0.3728,0.036777291,-63.27790828,9.829679535,-0.55282822,0.000138191,0.01584912,-0.568677339,0.027969109,4.17E-05,-0.713629722,0.016322271,-0.55282822,0.253099562,4.17E-05,0.089584638,-0.713629722,-2.652515133,0.80321436,-0.030661259,-0.029005673,0.03770193,0.036837166,0.036837166,-0.039217194,6
34342018,62252018,3434,6225,M2326,2018,2018M2326,0,0,0,0,0,20097,18577,12955,7142,18034,0.490321939,640,293,9638,7917,2146,19241,0.33390752,0.807880713,0,0,-1139581,-18414,-15544,-18414,329.66,329.66,380081,12920,3774,10491,0.3298,1441024275,0.000549401,109,0.644623576,-0.836733595,53.21772613,0.3298,-0.099908489,-63.33543344,9.908325829,-0.991225709,0.000549401,0.020023852,-1.011249562,-0.154492114,5.38E-05,0.310652958,0.015772191,-0.991225709,0.33390752,5.38E-05,0.426172148,0.310652958,-0.920223933,0.11551919,-0.002190905,-0.002838379,0.00551519,0.016847548,0.016847548,-0.025020539,6
34342019,62252019,3434,6225,M2326,2019,2019M2326,0,0,0,0,0,17267,20097,9019,8248,15260,0.303932357,640,849,5277,12330,7917,2146,0.494601184,0.772951187,0,0,-1177819,-8703,-12947,-8722,71.63,71.63,232198,10218,3496,3774,0.3626,1382771822,0.000891687,110,0.522325824,-0.644225506,28.15203686,0.3626,0.179678559,-79.93844321,9.756552444,-0.433995124,0.000891687,0.016738533,-0.450733657,0.210230383,4.98E-05,0.219585013,0.042245111,-0.433995124,0.494601184,4.98E-05,0.613524407,0.219585013,0.287157287,0.393939394,0.001385861,2.42E-05,0.006652792,0.010514702,0.010514702,-0.02743873,6
34342020,62252020,3434,6225,M2326,2020,2020M2326,0,0,0,0,0,23980,17267,7692,16288,22430,0.17910759,640,641,12958,23202,12330,7917,1.221057509,0.643076388,0,0,-1249779,-6745,-6854,-6760,70.29,70.29,463827,18640,5940,3496,0.3475,1371820698,0.001691329,110,0.320767306,-0.396942144,28.47660855,0.3475,0.229918341,-35.62285393,10.08497543,-0.391498234,0.001691329,0.017205102,-0.408703335,0.00544391,5.79E-05,0.629640354,0.037122835,-0.391498234,1.221057509,5.79E-05,1.343719233,0.629640354,0.255574217,0.714078879,-0.006696462,-0.009213518,0.018091291,0.018918432,0.018918432,-0.022577185,6
34342021,62252021,3434,6225,M2326,2021,2021M2326,0,0,1,0,0,24540,23980,12020,12520,23370,0.364506927,640,433,4088,30931,23202,12330,1.047956631,0.430900751,0,0,-420017,-3757,-8506,-3768,115.41,115.41,309996,24441,6629,5940,0.3278,1639813842,0.001886251,112,0.489812551,-0.35471226,24.7600639,0.3278,0.378315263,-6.589858697,10.10805972,-0.157130942,0.001886251,0.044126304,-0.201257246,0.197581318,4.17E-05,0.322310259,0.018056714,-0.157130942,1.047956631,4.17E-05,1.289866555,0.322310259,0.453377815,0.967556297,0.000886619,0.00105861,0.000141381,0.028740431,0.027468724,-0.025300274,6
34342022,62252022,3434,6225,M2326,2022,2022M2326,0,0,1,0,0,97414,24540,10839,86575,96795,0.079742132,640,225,78613,34175,30931,23202,1.097269764,0.414588427,0,0,-186725,-3938,-3186,-3945,146.95,146.95,357230,27126,6430,6629,0.3414,1365363175,0.002502997,113,0.111267374,-0.129828851,4.126248917,0.3414,0.350529747,18.50094822,11.48672522,-0.160757946,0.002502997,0.034783745,-0.195541691,-0.030929095,4.07E-05,0.132192339,0.009168704,-0.160757946,1.097269764,4.07E-05,1.392624287,0.132192339,0.314955175,1.260431948,-0.030275825,-0.018103022,0.004749238,0.025862437,0.0249315,-0.015452592,6
32972017,52512017,3297,5251,M2326,2017,2017M2326,0,0,0,0,1,905455,836892,148320,757135,684828,0.14229531,8798,165983,301857,365610,647197,676248,0.356783193,0.187431592,0.124085774,0.099874183,139848,-35298,8003,-33313,103.56,103.56,772496,243758,138645,83814,0.3166,1552921117,0.023543372,109,0.163807147,0.009562763,1.020288324,0.3166,0.554523164,4.523956964,13.71619286,-0.039805614,0.023543372,0.01584912,-0.055654734,-0.049368377,1.19E-06,-0.336467549,0.19833264,-0.039805614,0.356783193,1.19E-06,0.436866406,-0.336467549,-0.034712962,0.773333955,-0.025398236,-0.028520186,0.020636053,-0.004010005,-0.004010005,0.066039972,6
32972018,52512018,3297,5251,M2326,2018,2018M2326,0,0,0,0,1,807455,905455,118464,688991,548008,0.133332508,0,122792,272585,392538,365610,647197,0.26040499,0.208455417,0.096732036,0.219828399,33851,-66722,-36219,-54783,174.2,174.2,537059,280760,93670,138645,0.4529,1441024275,0.027240207,109,0.14671282,-0.040000884,0.779486234,0.4529,0.459885914,3.806682267,13.6016426,-0.060503283,0.027240207,0.020023852,-0.080527135,-0.020502399,1.10E-06,0.029739744,0.135613587,-0.060503283,0.26040499,1.10E-06,0.433525686,0.029739744,-0.310989503,0.403785942,0.008150258,0.021532997,-0.064869885,-0.127235415,-0.127235415,0.110947922,6
32972019,52512019,3297,5251,M2326,2019,2019M2326,0,0,0,0,1,721727,807455,95191,626536,465959,0.117178656,0,132912,251758,334511,392538,365610,0.254918231,0.226480733,0.138934146,0.224829677,-21977,-65578,-61645,-52626,127.57,127.57,485053,224718,74787,93670,0.42,1382771822,0.024191338,110,0.131893361,-0.076344812,0.77418217,0.42,0.464147228,3.953095063,13.48940223,-0.065175149,0.024191338,0.016738533,-0.081913682,0.011169663,1.24E-06,-0.071864067,0.164606077,-0.065175149,0.254918231,1.24E-06,0.414278195,-0.071864067,0.033349227,0.486142262,0.024307205,0.086049733,-0.104458086,-0.053605597,-0.053605597,0.120854509,6
32972020,52512020,3297,5251,M2326,2020,2020M2326,0,0,1,0,1,638431,721727,96290,542141,393058,0.108917017,1512,52187,192083,207060,334511,392538,0.180767797,0.202413101,0.164957017,0.32404617,-48708,-67613,-45740,-55011,126.97,126.97,489003,134559,70693,74787,0.3593,1371820698,0.015093809,110,0.150822877,-0.063375764,0.901984908,0.3593,0.487123247,3.653888259,13.36676888,-0.076221341,0.015093809,0.017205102,-0.093426443,-0.012845577,1.39E-06,-0.176591703,0.072308504,-0.076221341,0.180767797,1.39E-06,0.286895183,-0.176591703,-0.080400207,0.463486886,0.011015627,0.052255448,-0.09458933,-0.036521202,-0.036521202,0.103215099,6
32972021,52512021,3297,5251,M2326,2021,2021M2326,0,0,1,0,1,560405,638431,99852,460553,362396,0.140846352,0,46945,207365,194582,207060,334511,0.220399699,0.210119809,0.131892981,0.33172647,-71456,-76723,-45504,-77562,190.85,190.85,666159,137334,74069,70693,0.3596,1639813842,0.011866103,112,0.178178282,-0.071274734,1.446432875,0.3596,0.396578487,4.49579451,13.23641502,-0.121488462,0.011866103,0.044126304,-0.165614766,-0.050213727,1.57E-06,-0.01954479,0.07353183,-0.121488462,0.220399699,1.57E-06,0.304781566,-0.01954479,-0.199631597,0.324326356,-0.046437941,-0.008558433,-0.091109472,-0.024006667,-0.024180136,0.117633661,6
32972022,52512022,3297,5251,M2326,2022,2022M2326,0,0,1,0,1,560204,560405,107085,453119,442528,0.161866035,0,44407,170919,307102,194582,207060,0.322029604,0.22252835,0.076118032,0.178064617,-12751,-17367,-30328,-19140,188.72,188.72,851326,204572,49964,74069,0.4106,1365363175,0.022492331,113,0.19115358,-0.054118004,1.878813292,0.4106,0.503564386,6.131956877,13.23605628,-0.034153871,0.022492331,0.034783745,-0.068937616,0.019964133,1.78E-06,0.200783362,0.079240906,-0.034153871,0.322029604,1.78E-06,0.548000107,0.200783362,-0.02226604,0.347216745,0.025713862,0.081374916,-0.109385794,-0.097355835,-0.102434087,0.130140489,6
32112017,61882017,3211,6188,M2325,2017,2017M2325,0,0,0,0,1,20732276,16886077,12725180,8007096,18998476,0.600069814,9057088,1296996,3358450,7506267,7623497,10654965,0.379599063,0.054433958,0.050380968,0.035971143,3209406,567221,634816,288321,36.5,36.5,8823949,6087379,1100319,777759,0.39,6180667715,0.121447509,101,0.613785963,0.037594049,1.102016137,0.39,0.81165886,2.184767053,16.84720227,0.017074481,0.121447509,0.044792245,-0.027717764,-0.020519568,5.92E-08,-0.006942406,0.076808604,0.017074481,0.379599063,5.92E-08,0.44452403,-0.006942406,-0.179524705,0.451466436,-0.003580118,0.001487233,-0.073320543,0.095628482,0.09564149,-0.107760679,6
32112018,61882018,3211,6188,M2325,2018,2018M2325,0,0,0,0,1,15877261,20732276,7858045,8019216,14160625,0.475369209,3848750,1191786,4156758,7090384,7506267,7623497,0.290685113,0.048576673,0.057570084,0.041790684,3245653,560485,169233,368560,34.41,34.41,6597085,5904792,1222091,1100319,0.4735,6698277125,0.105853847,103,0.494924471,0.00816278,0.822659597,0.4735,0.371942183,2.423235035,16.58039852,0.017777112,0.105853847,0.040612697,-0.022835584,0.009614333,4.82E-08,-0.020059689,0.057484571,0.017777112,0.290685113,4.82E-08,0.341997376,-0.020059689,-0.005654468,0.362057065,-0.014184786,-0.009007427,-0.026835073,0.103356263,0.103360993,-0.113695688,6
32112019,61882019,3211,6188,M2325,2019,2019M2325,0,0,0,0,1,12392709,15877261,4495352,7897357,10587670,0.330579779,0,1287721,4796052,9352785,7090384,7506267,0.48158023,0.083221218,0.049626929,0.051043085,3438980,733108,739904,513735,49.16,49.16,11565775,7379239,1489027,1222091,0.4159,6752857466,0.138501146,106,0.362741673,0.046601489,1.464512115,0.4159,0.195329975,3.907330886,16.33261887,0.032356651,0.138501146,0.03471943,-0.002362778,-0.014244837,6.30E-08,0.142493154,0.081104732,0.032356651,0.48158023,6.30E-08,0.589067913,0.142493154,-0.026193624,0.446574759,0.013739609,0.012712987,-0.019739333,0.088465827,0.088464403,-0.070087365,6
32112020,61882020,3211,6188,M2325,2020,2020M2325,0,0,0,0,1,11815964,12392709,4432962,7383002,10071741,0.344458734,0,1258239,3543054,10476353,9352785,7090384,0.640032942,0.10366087,0.043638564,0.041879459,3134537,159475,145403,104540,48.51,48.51,10828126,8159448,1261321,1489027,0.4991,7101443952,0.147524265,106,0.375167189,0.011732947,1.466629157,0.4991,0.309855416,3.791001902,16.28496206,0.008435605,0.147524265,0.045304838,-0.036869232,-0.003297342,8.07E-08,0.090663631,0.101530585,0.008435605,0.640032942,8.07E-08,0.845364238,0.090663631,0.182559035,0.754700607,0.023467683,0.039085247,-0.0813533,0.017937797,0.017834914,-0.038474633,6
32112021,61882021,3211,6188,M2325,2021,2021M2325,0,0,0,0,1,14363174,11815964,5611535,8751639,12294982,0.353714297,440817,1591607,2343080,11028508,10476353,9352785,0.753743749,0.136783846,0.054466207,0.047728487,3993571,1221257,1642551,1000548,37.8,37.8,13542117,8435558,1731972,1261321,0.4016,7632634011,0.144491508,106,0.390689064,0.139011172,1.547380668,0.4016,0.579671367,3.912847841,16.48017813,0.084677645,0.144491508,0.052407729,0.032269915,-0.054333527,8.46E-08,0.046729577,0.134699716,0.084677645,0.753743749,8.46E-08,0.933356601,0.046729577,0.095088983,0.886627024,-0.106047252,-0.109565224,0.118772339,-0.049432447,-0.049525524,-0.003024888,6
32112022,61882022,3211,6188,M2325,2022,2022M2325,0,0,1,0,1,14051547,14363174,4738886,9312661,11475912,0.293840956,0,2117303,2032187,12118494,11028508,10476353,0.626191258,0.114456039,0.055342933,0.042338099,4446223,1412398,767445,1120077,40.66,40.66,11176074,9381968,1344098,1731972,0.3979,7917518705,0.153059241,106,0.337250126,0.053431435,1.200094581,0.3979,0.50688476,4.032190233,16.45824305,0.077982555,0.153059241,0.052207518,0.025775037,0.024551119,6.96E-08,0.075887544,0.147411916,0.077982555,0.626191258,6.96E-08,0.843719779,0.075887544,0.038442408,0.767832235,0.035123754,0.033468452,-0.018268624,-0.032087145,-0.032158637,-0.008981762,6
31472017,35702017,3147,3570,M2330,2017,2017M2330,0,0,0,0,1,632318,668639,102157,530161,579294,0.16012829,0,20575,319765,676317,869193,984296,0.620419987,0.309771042,0.00839695,0.253128341,295409,32983,57505,25753,115.01,115.01,796720,439145,70013,94321,0.4128,80802985,0.836995069,34,0.161559532,0.08600306,1.502788775,0.4128,0.314663069,7.674533833,13.35714771,0.038515552,0.836995069,0.046440059,-0.007924507,-0.047487508,1.50E-06,-0.288460589,0.030771463,0.038515552,0.620419987,1.50E-06,1.011483027,-0.288460589,-0.172145208,1.299943617,0.008301967,-0.007717564,-0.005453427,-0.097154748,-0.097036596,0.050810391,6
31472018,35702018,3147,3570,M2330,2018,2018M2330,0,0,0,0,1,763150,632318,183626,579524,705407,0.237637424,0,22791,365339,923668,676317,869193,0.922673402,0.361318197,0.007603381,0.201346155,346903,93085,85103,74245,132.31,132.31,794156,604069,49367,70013,0.4176,90795506,1.017305857,34,0.240615868,0.134588925,1.370359122,0.4176,0.33872988,5.953363178,13.54520988,0.117417186,1.017305857,0.063628289,0.053788896,-0.01717174,1.58E-06,0.391181336,0.036043573,0.117417186,0.922673402,1.58E-06,1.460764995,0.391181336,-0.305030064,1.069583659,-0.065932878,-0.06687827,0.077887444,-0.112751245,-0.112479502,0.080047378,6
31472019,35702019,3147,3570,M2330,2019,2019M2330,0,0,0,0,1,919652,763150,258210,661442,793534,0.238669627,0,25216,409516,1205375,923668,676317,1.05846557,0.345819302,0.005170175,0.178527844,431213,177620,151096,143002,80.24,80.24,1530182,767285,89850,49367,0.4205,106461637,1.132215354,35,0.280769247,0.19798991,2.31340314,0.4205,0.330113346,7.195588648,13.73175062,0.187383869,1.132215354,0.073267395,0.114116475,-0.010606041,1.31E-06,0.369137129,0.033041997,0.187383869,1.05846557,1.31E-06,1.579473236,0.369137129,0.324118456,1.210336107,0.061849606,0.057906633,0.06873924,-0.032287918,-0.033037854,0.069298945,6
31472020,35702020,3147,3570,M2330,2020,2020M2330,0,0,1,0,1,923171,919652,218764,704407,802584,0.205394234,0,25527,508979,1129672,1205375,923668,0.74901267,0.299485023,0.006829416,0.201000821,474724,165377,210511,136279,70.12,70.12,1348953,691695,86986,89850,0.4256,113382246,0.996339409,36,0.236970182,0.228902889,1.9150193,0.4256,0.21250212,7.277775035,13.73556976,0.148185401,0.996339409,0.076005218,0.072180182,-0.080717489,1.09E-06,-0.082317007,0.027757239,0.148185401,0.74901267,1.09E-06,1.228368992,-0.082317007,0.306319129,1.310685999,-0.044276543,-0.040894944,0.160742482,-0.140345815,-0.140595191,0.06744293,6
31472021,35702021,3147,3570,M2330,2021,2021M2330,0,0,1,0,1,1010290,923171,252528,757762,897500,0.230820853,0,27468,459608,1300526,1129672,1205375,0.896306318,0.328723498,0.006275153,0.193092641,527288,179852,101804,145119,78.84,78.84,1342115,819804,94626,86986,0.4282,128438743,1.012565188,38,0.249955953,0.110276428,1.771156379,0.4282,0.322967251,6.860291733,13.82574798,0.157196229,1.012565188,0.073711553,0.083484676,0.046919801,1.08E-06,0.185072971,0.029753968,0.157196229,0.896306318,1.08E-06,1.408759591,0.185072971,-0.082003226,1.223686619,0.046049528,0.040127107,0.025479196,-0.190062068,-0.190338722,0.10139517,6
31472022,35702022,3147,3570,M2330,2022,2022M2330,0,0,1,0,1,1124699,1010290,281979,842720,1016004,0.233030349,0,27643,523870,1556029,1300526,1129672,1.08893783,0.297589801,0.004805823,0.158746399,611327,219508,193790,181706,73.03,73.03,1487439,1034325,160444,94626,0.4336,142093198,1.095076346,39,0.25071508,0.191816211,1.765045329,0.4336,0.315602451,7.03756251,13.933026,0.179855289,1.095076346,0.079778154,0.100077135,-0.011960922,9.90E-07,0.252900652,0.027361451,0.179855289,1.08893783,9.90E-07,1.540180542,0.252900652,0.169113819,1.28727989,-0.039373523,-0.03945439,0.120770979,-0.150909999,-0.150973994,0.076761801,6
30452017,24122017,3045,2412,M2327,2017,2017M2327,0,0,0,0,1,451123122,447132505,77543542,373579580,79334002,0.132980014,1670000,288707910,28824935,227514183,229991428,231795104,0.331566867,0.075747886,0.017079902,0.111452388,117457971,48018975,70931864,40042601,20.94,20.94,822289276,146837483,8839615,7422774,0.8444,965484562,23.56476654,87,0.171889975,0.158637234,2.201108733,0.8444,0.77476954,7.793672338,19.92725086,0.089554216,23.56476654,0.031319616,0.0582346,-0.069083018,2.24E-09,-0.005540293,0.645687591,0.089554216,0.331566867,2.24E-09,0.508829442,-0.005540293,-0.004033874,0.514369735,0.019453037,0.014485186,0.101251072,-0.026059591,-0.026059591,-0.033827644,6
30452018,24122018,3045,2412,M2327,2018,2018M2327,0,0,1,0,1,467268704,451123122,80696384,386572320,91688336,0.131374133,1700000,288914228,27644780,215483158,227514183,229991428,0.323252234,0.071830707,0.017287889,0.107525916,127391229,44996300,66366350,36456171,21.49,21.49,876591398,139545457,15120715,8839615,0.8082,927668235,23.22847219,89,0.172698029,0.147113608,2.267600013,0.8082,0.799399371,7.913780592,19.96241503,0.080812021,23.22847219,0.030026801,0.050785219,-0.066301587,2.22E-09,-0.02666905,0.640433208,0.080812021,0.323252234,2.22E-09,0.477659307,-0.02666905,-0.005491284,0.504328357,0.03124791,-0.039176005,0.102601312,-0.017679181,-0.017679181,-0.033241593,6
30452019,24122019,3045,2412,M2327,2019,2019M2327,0,0,1,0,1,477458238,467268704,91064473,386393765,94072062,0.134779421,1690000,283694215,34049643,207520061,215483158,227514183,0.295710155,0.065902901,0.018993084,0.107072482,126591245,41853934,72426685,33763943,29.7,29.7,853319060,135952540,17344276,15120715,0.8229,913914218,22.70673296,88,0.190727619,0.155000077,2.208418296,0.8229,0.757667096,6.953830953,19.98398725,0.072258088,22.70673296,0.030255637,0.042002451,-0.082741989,2.14E-09,-0.017041794,0.607132925,0.072258088,0.295710155,2.14E-09,0.444112904,-0.017041794,-0.025747551,0.461154698,0.002813585,-0.009034963,0.069592985,0.017524032,0.017524032,-0.044398131,6
30452020,24122020,3045,2412,M2327,2020,2020M2327,0,0,1,0,1,506377992,477458238,117119535,389258457,81803059,0.141070726,28646470,281415943,30419655,207608998,207520061,215483158,0.276659755,0.062442458,0.018544471,0.100731896,128168050,43037034,74455956,34705543,43.15,43.15,845561614,137028852,12408903,17344276,0.8154,926707025,22.40287301,88,0.231288754,0.155942342,2.172236977,0.8154,0.811558459,5.570447737,20.04279397,0.072688123,22.40287301,0.038904084,0.033784039,-0.08325422,2.09E-09,0.000186272,0.589404309,0.072688123,0.276659755,2.09E-09,0.434821271,0.000186272,-0.016678102,0.434634999,-0.023672325,-0.032030529,0.105122662,-0.03875033,-0.03875033,-0.043548617,6
30452021,24122021,3045,2412,M2327,2021,2021M2327,0,0,1,0,1,513070360,506377992,121807910,391262450,91021059,0.12530893,28641675,289100461,39778624,210477948,207608998,207520061,0.264682232,0.059378499,0.017520824,0.099507294,130888906,46284795,74858200,37194879,40.05,40.05,903742459,135110751,11327409,12408903,0.8198,999656326,21.05503087,91,0.237409758,0.147830674,2.309811379,0.8198,0.750675399,5.729612212,20.05592355,0.073452795,21.05503087,0.033198568,0.040254227,-0.074377879,1.97E-09,0.005665629,0.570918297,0.073452795,0.264682232,1.97E-09,0.415653822,0.005665629,0.000175634,0.409988193,-0.005853639,-0.002868139,0.042188038,0.038100557,0.038087236,-0.041826581,6
30452022,24122022,3045,2412,M2327,2022,2022M2327,0,0,1,0,1,523203488,513070360,129425060,393778428,101901664,0.125568591,32799357,291527910,50192604,216739234,210477948,207608998,0.266447612,0.064883855,0.017414055,0.105283509,132526608,47491688,75950848,38000039,25.82,25.82,876591398,136717375,11316406,11327409,0.8098,1140107732,19.01041699,91,0.247370407,0.148032032,2.226103148,0.8098,0.733593695,5.365912987,20.07548102,0.074063992,19.01041699,0.055489534,0.018574458,-0.07396804,1.95E-09,0.012203562,0.568202595,0.074063992,0.266447612,1.95E-09,0.422435695,0.012203562,0.005591728,0.410232133,-0.010551223,-0.008308916,0.084387931,-0.039565518,-0.039575969,-0.037865925,6
30442017,23852017,3044,2385,M2328,2017,2017M2328,0,0,0,0,1,67454380,64297776,39178985,28275395,43470794,0.546643139,6077664,13554882,2679941,78155686,77018060,80663369,1.039933543,0.138185293,0.037740108,0.045356943,13792778,6194719,6339177,4872216,33.68,33.68,54045375,64701349,12458261,10294196,0.7185,1662946349,4.699832081,192,0.580821957,0.098590922,1.911392396,0.7185,0.492600522,3.348974349,18.02696208,0.075775809,4.699832081,0.045493373,0.030282436,-0.022815113,1.56E-08,0.017693085,0.210814166,0.075775809,1.039933543,1.56E-08,1.21552705,0.017693085,-0.056694169,1.197833966,-0.001281049,-0.012962207,0.014107535,0.017812501,0.017812501,-0.002597399,6
30442018,23852018,3044,2385,M2328,2018,2018M2328,0,0,1,0,1,68931908,67454380,40750384,28181524,46422143,0.568418939,7066810,12371429,1952439,87260406,78155686,77018060,1.145423752,0.118112834,0.02882902,0.035991856,14934034,5178507,6531950,3978909,37.34,37.34,45721725,74643642,15078468,12458261,0.7272,1847795182,4.722406837,196,0.591168665,0.096835076,1.622400726,0.7272,0.493606123,3.29844996,18.04862973,0.058986666,4.722406837,0.051969646,0.00701702,-0.03784841,1.48E-08,0.134975964,0.183404384,0.058986666,1.145423752,1.48E-08,1.293621052,0.134975964,0.016865117,1.158645087,-0.043661096,-0.035878619,0.009574222,0.056719619,0.056719619,-0.022494074,6
30442019,23852019,3044,2385,M2328,2019,2019M2328,0,0,1,0,1,71444257,68931908,39550230,31894027,47180486,0.535280785,995000,12821680,4136522,92552325,87260406,78155686,1.088606382,0.145245116,0.036404131,0.040074509,17452333,8311867,11058807,6802752,37.64,37.64,65370233,76270837,13847346,15078468,0.7186,1865891056,4.960221268,199,0.553581655,0.160430885,2.049607376,0.7186,0.417114597,3.805525247,18.08442808,0.098687998,4.960221268,0.043054992,0.055633006,-0.061742887,1.45E-08,0.076770238,0.186005007,0.098687998,1.088606382,1.45E-08,1.342663038,0.076770238,0.132082808,1.2658928,-0.026416198,-0.035372397,0.024439367,0.019018272,0.019018272,0.002451053,6
30442020,23852020,3044,2385,M2328,2020,2020M2328,0,0,1,0,1,75441996,71444257,42770314,32671682,51379996,0.551755683,188168,14281482,3751351,95082227,92552325,87260406,1.107872169,0.141549922,0.036975638,0.040625216,18516596,8285833,8430192,6567771,33.11,33.11,63741452,77306598,15691852,13847346,0.7063,1955664978,4.86188729,200,0.566929777,0.117996776,1.950969405,0.7063,0.407429515,3.677849823,18.13887465,0.091928607,4.86188729,0.051000161,0.040928446,-0.026068169,1.40E-08,0.035410852,0.199896851,0.091928607,1.107872169,1.40E-08,1.330858924,0.035410852,0.0740706,1.295448072,-0.003633571,-0.01110278,0.000442505,0.012698031,0.012698031,0.006333683,6
30442021,23852021,3044,2385,M2328,2021,2021M2328,0,0,1,0,1,83726387,75441996,47692591,36033796,59730746,0.558427226,1624355,14961727,1725636,107474079,95082227,92552325,1.254953713,0.1363858,0.032391113,0.034722075,20330042,9511292,4388529,7572296,37.3,37.3,61337532,88571844,21796221,15691852,0.753,2322320479,4.627874575,203,0.569624377,0.058170903,1.702222325,0.753,0.47629327,3.626200845,18.24306474,0.100372424,4.627874575,0.057952835,0.042419589,0.042201521,1.33E-08,0.164256683,0.198320933,0.100372424,1.254953713,1.33E-08,1.424592199,0.164256683,0.033534399,1.260335517,0.003862307,-0.004094162,-0.003213564,0.00980382,0.00980382,-0.005728014,6
30442022,23852022,3044,2385,M2328,2022,2022M2328,0,0,1,0,1,87064489,83726387,44724209,42340280,62700606,0.506062569,2898048,15723981,12156345,115748378,107474079,95082227,1.100368502,0.121322768,0.030860648,0.027216865,23041960,11341890,16367729,9015777,57.14,57.14,64884310,95172451,18753649,21796221,0.7784,2467168821,4.691546724,205,0.513690593,0.195490688,1.53244877,0.7784,0.395120155,3.864516397,18.28215965,0.107681429,4.691546724,0.057104521,0.050576908,-0.087809259,1.19E-08,0.098825463,0.187801977,0.107681429,1.100368502,1.19E-08,1.382459965,0.098825463,0.148004141,1.283634501,-0.04290816,-0.05155691,0.015693698,-0.003294126,-0.003294126,-0.000930879,6
30292017,65162017,3029,6516,M2330,2017,2017M2330,0,0,0,0,1,437497,434320,66316,371181,383923,0.151580468,0,17098,219130,290519,284514,283794,0.346327593,0.250778228,0.059462548,0.169300459,46800,30200,29255,23459,88.12,88.12,7761404,150465,642,690,0.4203,80802985,0.359539935,34,0.151580468,0.067358169,20.91002503,0.4203,0.350089796,72.31666134,12.98882513,0.05401317,0.359539935,0.046440059,0.007573111,-0.013344999,2.30E-06,0.013826211,0.039367287,0.05401317,0.346327593,2.30E-06,0.668905415,0.013826211,0.001657764,0.655079204,-0.011270754,-0.027578378,0.035134188,0.010815856,0.011038138,-0.053667994,6
30292018,65162018,3029,6516,M2330,2018,2018M2330,0,0,1,0,1,492153,437497,92641,399512,413112,0.180076115,0,15242,207676,331954,290519,284514,0.42748636,0.247096552,0.102077396,0.093094224,57028,48276,22978,39078,83.97,83.97,4886733,187631,35,642,0.396,90795506,0.365606201,34,0.188236179,0.052521503,12.23175524,0.396,0.438485292,33.81717968,13.10654492,0.089321755,0.365606201,0.063628289,0.025693466,0.036800252,2.29E-06,0.094709221,0.034839096,0.089321755,0.42748636,2.29E-06,0.758757203,0.094709221,0.013725808,0.664047982,0.056410277,0.051878615,-0.010301717,0.045111844,0.045172583,-0.060402607,6
30292019,65162019,3029,6516,M2330,2019,2019M2330,0,0,1,0,1,1081521,492153,95686,985835,932195,0.057133426,0,38652,238973,255075,331954,290519,0.257919793,0.273404815,0.272210134,0.110261688,32484,5073,27807,2692,23.56,23.56,3879987,126953,18,35,1,106461637,0.239593348,35,0.088473548,0.056500722,3.935736711,1,1.517540277,25.65718908,13.89387894,0.005469844,0.239593348,0.073267395,-0.067797551,-0.051030879,2.03E-06,-0.156209553,0.078536553,0.005469844,0.257919793,2.03E-06,0.518283948,-0.156209553,0.084191298,0.674493501,-0.006106197,-0.008676021,0.091963115,-0.03995218,-0.041984082,-0.0492057,6
30292020,65162020,3029,6516,M2330,2020,2020M2330,0,0,1,0,1,1114208,1081521,158611,955597,958801,0.104528957,0,27469,181911,274814,255075,331954,0.127450137,0.145080863,0.282809464,0.115354385,35460,9626,112461,5409,-4.14,-4.14,3002224,137838,20,18,0.3398,113382246,0.242378335,36,0.142353133,0.103984111,3.141726062,0.3398,0.715368449,12.70926952,13.9236544,0.00500129,0.242378335,0.076005218,-0.071003928,-0.098982821,9.25E-07,0.018251148,0.02539849,0.00500129,0.127450137,9.25E-07,0.254099551,0.018251148,-0.071084149,0.235848402,-0.079554303,-0.081473962,0.024155432,0.099467558,0.099292666,-0.05728201,6
