代號,名稱,FY,Page,Key,LEN,Text
2887,台新金,109,90,2887_109,1371,"(四)研究與發展
客戶使用手機上網行為日益普及，本公司109年推出手機網頁版線上開戶，搭配台新銀行網路銀行帳戶或Richart數
位一、二類帳戶，主打無須安裝任何APP，只需花費一碗泡麵的時間即可在手機上完成申請證券戶線上開戶，期待
能夠順應顧客使用習慣，提供最便利的證券服務。因應金融科技（FinTech）之快速發展，本公司持續優化、升級既
有電子服務平台功能，並結合母公司台新金控之資源，致力提升投資人之用戶數位旅程體驗，積極開拓數位新客源。
證券業係特許行業，所經營業務範圍與商品皆須遵循主管機關規範及核准始得開辦，本公司配合各項法令鬆綁與開
放，並依照客戶需求，以研究設計多元的產品與服務。
(五)長短期業務發展計畫
1.短期發展計畫
(1)擴大與金控其他單位之合作積極運用金控資源(如銀行通路及法金單位)，擴大業務綜效。
(2)持續強化電子交易平台及各項線上服務，提升平台、線上服務操作介面的便利性及功能性，並以電子交易比率
持續穩定成長為目標。
(3)積極發展複委託業務、兼營期貨及不限用途款項借貸等業務。
(4)嚴控投資部位之風險，避免產生虧損。
(5)積極爭取SPO案件主辦，包括業務部門客戶關係維護計劃，主動分析客戶報表提供先期規劃，以達爭取業務
先機。
(6)積極與金控各單位討論合作專案，透過每月固定會議，及不定期與主管會議追進度。
(7)增加風險管理機制，加強案件品管，降低送件風險。
(8)提升計量能力服務可及性，藉由更便利的資料取得研發交易策略。
(9)優化計量能力、各類交易與作業系統，持續提升整體效率與品質。
(10)持續研發與建立穩定獲利之計量交易策略。
(11)提供市場投資銀行+商業銀行的全方位服務，達成OneTaishinView目標。
(12)因應市場變化劇烈，除強化風險管控政策之外，開發預警系統，以優化部位配置。
(13)積極參與ETF業務，以鞏固市場主要造市商之地位。
(14)擴大結構型商品業務之服務，設計多樣化的股權連結商品、利基型商品，提供投資人多元化的投資管道，滿足
投資人對金融商品與服務的需求。
(15)以大型企業與私募基金網絡為重點業務，以深厚的市場人脈擴大潛在資金來源。
(16)完善洗錢防制及打擊資恐工作。
2.長期發展計畫
(1)機構法人佔整體市場之重要性與日俱增，將結合投顧研究資源與電子交易系統，以整合服務的模式來經營法人
客戶。
(2)依員工屬性與類型安排各種訓練課程，加強員工職能，提升公司整體競爭力。
(3)持續開發具成長潛力的企業，並執行客戶深耕計畫，以利承銷業務長期之發展。
(4)增加配售通路管道，提升案件承作能力。
(5)持續擴大數理統計與資料分析專業團隊規模，強化獲利之多元及穩定性。
(6)擴展各類金融商品產品線，完整發展各類證券金融交易相關業務。
(7)持續擴大及優化通路服務，並深耕客戶，以維持各項業務持續成長之動能。
(8)定期拜訪海內外私募基金，積極爭取跨國併購融資財務顧問、被併購公司的長年財務顧問。
(9)持續強化重視防制洗錢及打擊資恐之文化，力求防制洗錢及打擊資恐事務更臻完備。
(10)導入機器人流程自動化（RPA），持續提升內部各項作業電子化、自動化程度，以提升公司營運競爭力。
088
台新金控109年年報
伍
、
營
運
概
況
"
2887,台新金,110,90,2887_110,1435,"2.長期發展計畫
(1)機構法人佔整體市場之重要性與日俱增，將結合投顧研究資源與電子交易系統，以整合服務的模式來經營法人
客戶。
(2)依員工屬性與類型安排各種訓練課程，加強員工職能，提升公司整體競爭力。
(3)持續開發具成長潛力的企業，並執行客戶深耕計畫，以利承銷業務長期之發展。
(4)增加配售通路管道，提升案件承作能力。
(5)持續擴大數理統計與資料分析專業團隊規模，強化獲利之多元及穩定性。
(6)擴展各類金融商品產品線，完整發展各類證券金融交易相關業務。
(7)持續擴大及優化通路服務，並深耕客戶，以維持各項業務持續成長之動能。
(8)定期拜訪海內外私募基金，積極爭取跨國併購融資財務顧問、被併購公司的長年財務顧問。
(9)持續強化重視防制洗錢及打擊資恐之文化，力求防制洗錢及打擊資恐事務更臻完備。
(10)導入機器人流程自動化（RPA），持續提升內部各項作業電子化、自動化程度，以提升公司營運競爭力。
台新證券投資信託股份有限公司
(一)業務範圍
1.營業主要內容
台新投信主要營業項目為發行受益憑證募集證券投資信託基金，並運用證券投資信託基金從事證券及相關商品之投
資。本公司以國內外法人機構與一般投資大�為主要服務對象，於全省共有3個營業據點，過去已相繼與台新銀行、
華南商銀、合作金庫銀行、台灣銀行、兆豐銀行、玉山銀行、台灣企銀、上海商銀、日盛商銀、遠東商銀、安泰商
銀及台中銀行等多家銀行，台新證券、凱基證券、群益證券、元大證券、兆豐證券等多家證券商，簽訂特定金錢信
託及銷售契約，再加上將陸續與更多銷售實力堅強之基金銷售機構簽約，合計全省超過千個銷售通路據點。
2.營業比重
截至110年12月底，台新投信所管理之公募基金規模為新臺幣1,237億元，其中非貨幣市場型基金約占26.1％、
貨幣市場型基金約占73.9％。近3年營業收入列示如下表。
單位：新臺幣仟元
年度
項目
108年
109年
110年
金額
比率(％)
金額
比率(％)
金額
比率(％)
管理費收入
385,360
96.53%
430,613
95.91%
846,303
93.44%
銷售費收入
3,815
0.96%
12,559
2.80%
52,964
5.85%
服務費收入
10,030
2.51%
5,776
1.29%
6,487
0.71%
合計
399,205
100.00%
448,948
100.00%
905,754
100.00%
3.目前各項商品與服務
服務項目
主要內容
公募基金業務
募集發行共同基金及ETF基金受益憑證，由投資人申購所集合成之資金，經由台新投信專業投研管理團隊進
行操作，由投資人共同分享投資收益並共同分擔投資風險，所生之盈虧由投資人自行負擔。提供定時(不)定
額投資方式，投資人可與台新投信約定，於每個月約定時間內自投資人事先約定之帳戶內按約定之金額扣款，
定期買進基金之一種方式。
全權委託投資業務
對客戶委任交付之委託投資資產，就有價證券、證券相關商品或其他經主管機關核准項目之投資或交易為價
值分析、投資判斷，並基於該投資判斷，為客戶執行投資或交易之業務。
私募基金業務
向特定人私募證券投資信託基金，由台新投信專業投研管理團隊運用此證券投資信託基金從事證券及相關商
品之投資。
境外基金銷售業務
代理銷售經主管機關核准且由國內總代理機構引進之境外基金。
088
台新金控110年年報
伍
、
營
運
概
況
"
2887,台新金,111,90,2887_111,1278,"(15)積極與海外財務顧問夥伴合作及交流，創造跨境併購商機。
(16)完善洗錢防制及打擊資恐工作。
(17)推動ESG發展，成立相關專責單位分階段推動相關作業與產品。
2.
2.長期發展計畫
長期發展計畫
(1)機構法人佔整體市場之重要性與日俱增，將結合投顧研究資源與電子交易系統，以整合服務的模式來經營法人
客戶。
(2)依員工屬性與類型安排各種訓練課程，加強員工職能，提升公司整體競爭力。
(3)持續開發具成長潛力的企業，並執行客戶深耕計畫，以利承銷業務長期之發展。
(4)增加配售通路網絡，提升案件承作能力。
(5)持續擴大數理統計與資料分析專業團隊規模，提高客戶多元商品滲透效益，強化獲利之多元及穩定性。
(6)擴展各類金融商品產品線，完整發展各類證券金融交易相關業務。
(7)持續擴大及優化通路服務，並深耕客戶，以維持各項業務持續成長之動能。
(8)針對重點產業提升產業洞悉度，並複製過往成功財務顧問案例，縮短新案開發時程。
(9)持續引進具經驗及產業關係之資深專業投資銀行業務人才，落實產業專家之養成，積極爭取國際獎項，提升市
場競爭力及品牌知名度。
(10)持續強化重視防制洗錢及打擊資恐之文化，力求防制洗錢及打擊資恐事務更臻完備。
(11)導入機器人流程自動化（RPA），持續提升內部各項作業電子化、自動化程度，以提升公司營運競爭力。
台新證券投資信託股份有限公司
台新證券投資信託股份有限公司
(一)
(一)業務範圍
業務範圍
1.
1.營業主要內容
營業主要內容
台新投信主要營業項目為發行受益憑證募集證券投資信託基金，並運用證券投資信託基金從事證券及相關商品之
投資。本公司以國內外法人機構與一般投資大眾為主要服務對象，於全省共有3個營業據點，過去已相繼與台新銀
行、華南商銀、合作金庫銀行、台灣銀行、兆豐銀行、玉山銀行、台灣企銀、永豐銀行、上海商銀、日盛商銀、遠
東商銀、安泰商銀及台中銀行等多家銀行，台新證券、凱基證券、群益證券、元大證券、兆豐證券等多家證券商，
簽訂特定金錢信託及銷售契約，再加上將陸續與更多銷售實力堅強之基金銷售機構簽約，合計全省超過千個銷售通
路據點。
2.
2.營業比重
營業比重
截至111年12月底，台新投信所管理之公募基金規模為新臺幣1,288億元，其中非貨幣市場型基金約占21.93%、
貨幣市場型基金約占78.07%。近3年營業收入列示如下表。
單位：新臺幣仟元
年度
項目
109年
110年
111年
金額
比率(％)
金額
比率(％)
金額
比率(％)
管理費收入
430,613
95.91%
846,303
93.44%
757,690
94.46%
銷售費收入
12,559
2.80%
52,964
5.85%
36,166
4.50%
服務費收入
5,776
1.29%
6,487
0.71%
8,345
1.04%
合計
448,948
100.00%
905,754
100.00%
802,201
100.00%
088
台新金控111年年報
伍、營運概況
伍、營運概況
"
2888,新光金,108,7,2888_108,451,"(三)擴大智能服務，建立金控生態圈：
面對金融科技的衝擊，新光秉持創新求變的精神、提升客戶體驗的態度，不斷發掘各項業
務與數位科技應用的機會，以自動化等新型態、新流程、新商品、新服務，滿足新光客戶
需求：
1.透過RPA人機協作，精進流程：運用RPA(RoboticProcessAutomation,流程自動化
機器人)優化服務流程，減少人工作業、提升作業正確性及降低風險。例如：運用RPA
導入智能反洗錢，縮短疑似洗錢案件的審核人力及時間。
2.運用OpenAPI，拓展業務：開放API(ApplicationProgrammingInterface,應用程式
界面)框架，授權客戶資料或服務給第三方業者，共同創造更佳使用者體驗的金融服
務，增加手續費收入及獲客數。例如：新光銀行透過異業合作，自建SKLink平台，
規劃提供實名驗證、帳戶授權扣款等服務。新光人壽運用OpenAPI開發商品、核保
與理賠API。
3.持續優化APP，流暢客戶體驗：優先以行動裝置上的APP為開發客戶、服務客戶的主
"
2888,新光金,108,121,2888_108,568,"3.擴大智能服務，建立金控生態圈：
面對金融科技的衝擊，新光秉持創新求變的精神、提升客戶體驗的態度，不斷發掘各項
業務與數位科技應用的機會，以自動化等新型態、新流程、新商品、新服務，滿足新光
客戶需求：
(1)透過RPA人機協作，精進流程：運用RPA(RoboticProcessAutomation,流程自動
化機器人)優化服務流程，減少人工作業、提升作業正確性及降低風險。例如：運用
RPA導入智能反洗錢，縮短疑似洗錢案件的審核人力及時間。
(2)運用OpenAPI，拓展業務：開放API(ApplicationProgrammingInterface,應用程
式界面)框架，授權客戶資料或服務給第三方業者，共同創造更佳使用者體驗的金融服
務，增加手續費收入及獲客數。例如：新光銀行透過異業合作，自建SKLink平台，
規劃提供實名驗證、帳戶授權扣款等服務。新光人壽運用OpenAPI開發商品、核保
與理賠API。
(3)持續優化APP，流暢客戶體驗：優先以行動裝置上的APP為開發客戶、服務客戶的
主要通路。並透過敏捷式開發，快速回應客戶聲音。
(4)持續深化AI，擴大智能運用：運用大數據開發風險模型、行銷預測模型等來創新營運
模式；以及開發客戶身份驗證平台，並持續推廣智能客服與機器人理財等，以優化客
戶體驗並提高服務效率。
"
2888,新光金,108,126,2888_108,308,"新光人壽-AI深度學習分
析系統建置專案
專案進行中
803
109年08月技術選用及使用者針對新興技
術應用之接受度。
新光人壽-智能語音及對
話商務服務ChatBot
專案進行中
5,192
109年08月使用者針對新興技術應用之接
受度。
新光人壽-數位軌跡收集
專案進行中
2,615
109年07月技術導入及建立資料治理機制。
新光人壽-業務員風險分
析平台建置專案
專案進行中
1,328
109年02月有效之風險因子模型。
新光人壽-機器人行政流程
自動化(RPA相關應用)
內部評估
109年12月明確需求、業務支援、法規異動
及完整且詳實的測試作業。
新光銀行-業務流程機器
人(RPA)
內部評估"
2888,新光金,108,127,2888_108,88,"內部評估
4,000
109年12月主機負載效能與訊息中心之維
運機制。
元富證券-RPA專案
內部評估
8,000
109年12月業務單位投入之深度及人員對
RPA的認知。
"
2888,新光金,108,156,2888_108,397,"(三)營業目標︰
1.穩定獲利，增加淨值：管理子公司以穩定其獲利，增加金控淨值，強化資本強度。
2.資源整合，深化綜效：交叉及精準行銷之深度開發，擴大及深化跨子公司業務合作範圍。
3.數位轉型，優化體驗：透過RPA(RoboticProcessAutomation,流程自動化機器人)精進
流程；應用OpenAPI(ApplicationProgrammingInterface,應用程式界面)拓展業務；
持續優化APP以流暢客戶體驗；並且持續深化AI，擴大智能運用。
4.開創利源，拓展市場：尋求海外策略夥伴以增加合作及投資機會，並以穩健的策略協助
旗下各子公司發展海外市場，擴大海外收益及業務範疇。
5.注重法遵風控，落實公司治理，推動永續經營：持續精進公司治理，形塑法遵文化及確
保業務合規辦理，同時積極參與國內外永續評比，提升ESG績效，關注各項永續倡議，
適時導入國際標準與趨勢。

"
2888,新光金,108,178,2888_108,956,"4.未來相關計劃
(1)新光銀行將研發全通路申辦平台(立碼辦)，將本行申辦服務擴展至本行Kiosk自動化
服務機、超商等通路Kiosk機，亦可採API-banking形式或SDK方式延伸與導入至
第三方業者之平台與APP等之線上服務。
(2)新光銀行將透過APP優化卡友使用體驗，掌握客戶之需求與行為，增強溝通與連結，
強化黏著度與忠誠度，以提升消費意願增加收益，並擴展潛在年輕客群增加發卡量，
增加其他商品銷售機會。
(3)知識圖譜已經被廣泛及大量應用，AI技術已經相對成熟穩定。新光銀行規劃之客戶
知識圖譜建構，將協助企金RM、財管理專、貸款專員深化其客戶服務。並通過從銀
行轉帳、匯款交易、年報、公司公告、新聞等資料，自動抽取公司的股東、子公司、
供應商、客戶、合作伙伴、競爭對手及往來金融機構、關係人等資訊，構建法金客戶
的知識圖譜。
(4)新光銀行將運用AI技術建置感知標籤如意圖、個性、情感，於大數據平台提供客戶
意圖推論及推薦回覆資訊。
(5)新光銀行將配合金控整體規劃，因應業務流程機器人(RPA)續行計劃，將可減少人工
重覆作業、增加作業正確性、降低作業風險。現規劃應用於AML制裁名單檢核。
(6)新光銀行配合金控整體帳簿架構，系統回歸會計單位自行掌管，方便內部資料使用
與外部申報主管機關的一致性，故將建置會計總帳系統，以提供預算編列、費用管
控、成本控制及盈收分析等多維度功能，達到精確性與一致性的績效管理會計，並
整合產出財務及管理報表供管理階層決策分析。
(7)新光銀行將建置行動理專專案，以提供理財專員多樣化輔銷資訊及客戶與行程管
理，包含各項產品資訊、行銷/專案活動、重要公告、行事曆管理、事件通知與行銷
名單之服務記錄等。
(8)新光銀行將建立以服務為導向的基礎架構，運用容器技術實踐持續整合(CI)與持續部
署(CD)的目標，以加速新系統開發上線速度，降低系統佈建所需之時間。並以Open
API、微服務等新種技術的架構平台，借助新興科技，強化本行數位競爭力。
(9)新光銀行部分資料庫伺服器之軟體版本為SQLServer2008已使用近10年，微軟於
109年7月停止該資料庫軟體之技術支援及安全性程式更新服務，將進行資料庫軟體
版本提升，採購升級所需設備及軟體使用授權。
"
2888,新光金,108,181,2888_108,320,"4.未來相關計劃
(1)北瓦機房:擴建備援環境，建立電子交易第二中心，提升服務品質。
(2)總、分公司IP控管器建置。
(3)智能理財系統建置：推廣智能理財,開發潛在客戶，以小資族及定期定額客戶為主。
(4)智能客服系統建置：提供客戶更佳服務體驗，引進24小時文字問答客服，減少客服
人力，提升服務品質。
(5)數位員工RPA專案：以財務部、結算部流程先行導入，建立自動化代表流程，內化流
程自動化知識與技能，以建立有效之機制，逐步推展各部門流程自動化，進而達成數
位轉型目標。
(6)配合金控CRM建置：配合金控建置CRM第二階段任務，同步完成
(7)金控整合行銷需求亦能滿足證券端客群之歸類及行為分析，以利內部精準行銷之綜
效。



"
2888,新光金,109,8,2888_109,669,"據，發展數據價值生態圈。透過跨公司協作深耕價值客群，包含客戶分群管理(AI運用)、
行為預測模型、風險管理等。並結合客戶價值分析與用戶旅程建構創新營運模式，提升客
戶經營價值。
3.整合前瞻科技，擴大應用效益
新光金控已結合AI(人工智慧)、RPA(機器人流程自動化)、API(應用程式介面)等應用導
入智能服務、流程優化、新業務開拓等，並取得相關專利產權，例如：人壽智能客服、銀
行智能理財、證券智能選股。未來將持續深化員工數位技能，並聚焦在提升整體經營效益。
此外，亦成立金控數位科技戰情中心及數位轉型人才計畫(數位英雄計畫)，透過掌握新興
科技發展、集團資源整合及培育人才與建立數位價值的過程，將數位轉型的精神注入公司
文化，創造永續發展的利基。
(四)公司治理，接軌國際：
1.新光金控將持續完善公司治理架構，除了強化在法遵成效、內控內稽成效與資訊安全的管
理外，亦重視公平待客原則的推動，透過政策的擬定與執行，將公平待客精神內化成共同
的理念，並據此行動才能真正落實，而此舉有助於增進客戶信任、提升品牌信賴，更有益
於企業的健全經營。不僅如此，為確保弱勢族群都有公平取得財務服務的權利，新光金控
結合子公司之專業優勢，規劃一系列金融友善商品及服務措施，以增進社會大眾的福祉。
2.企業永續發展已是現代企業經營重要的課題，110年新光金控成立「企業永續辦公室」，
專責推動企業永續的發展與經營，未來將持續致力於提升ESG績效，增加社會參與及永續
倡議的投入，導入TCFD（氣候相關財務揭露建議）揭露氣候變遷風險與機會，並積極角逐
"
2888,新光金,109,77,2888_109,29,"總經理
吳欣儒
「機器人流程自動化(RPA)」認知教育訓練"
2888,新光金,109,136,2888_109,584,"2.數位扎根，驅動轉型：
(1)以客戶為中心的客戶體驗
為打造符合客戶需求的金融旅程，制定金控客戶體驗準則–FIRST(Focused,ntuitive,
Rapid,Streamlined,Thoughtful)檢視客戶旅程的設計思維。讓設計思維在產品開發、
客戶溝通與服務都能為用戶創造高體驗的顧客旅程。並成立跨公司體驗小組，作為整體
數位戰略力的檢視平台，提升金控數位品牌力與客戶滿意度。
(2)建立數據價值鏈，深耕價值客群
為提升數據驅動的綜效，新光金控優化數據治理架構並整合子公司600萬客群與產業數
據，發展數據價值生態圈。透過跨公司協作深耕價值客群，包含客戶分群管理(AI運用)、
行為預測模型、風險管理等。並結合客戶價值分析與用戶旅程建構創新營運模式，提升
客戶經營價值。
(3)整合前瞻科技，擴大應用效益
新光金控已結合AI(人工智慧)、RPA(機器人流程自動化)、API(應用程式介面)等應用導
入智能服務、流程優化、新業務開拓等，並取得相關專利產權，例如：人壽智能客服、
銀行智能理財、證券智能選股。未來將持續深化員工數位技能，並聚焦在提升整體經營
效益。此外，亦成立金控數位科技戰情中心及數位轉型人才計畫(數位英雄計畫)，透過
掌握新興科技發展、集團資源整合及培育人才與建立數位價值的過程，將數位轉型的精
神注入公司文化，創造永續發展的利基。
"
2888,新光金,109,139,2888_109,301,"b.新光銀行部份
自行研發全通路申辦平台，將新光銀行申辦服務擴展至內外部Kiosk自動化
服務機，亦可採API-banking形式或SDK方式延伸與導入至第三方業者之平
台與APP等線上服務。
導入機器人流程自動化RPA，減少人工重覆作業、增加作業正確性、降低作
業風險，已應用於AML、公文函詢、開戶等相關作業流程。
配合本行財富管理業務之發展及財富管理智能化與自動化管理趨勢，提供客
戶更方便及更即時的智能理財服務，建置「智能理財平台」，依據客戶風險屬
性問卷及其需求試算，系統提供客戶最適投資組合，確認後方可下單交易；
並隨時監控客戶投資組合狀況，即時通知客戶調整投資組合降低風險。



"
2888,新光金,109,162,2888_109,394,"3.未來計畫開發之新金融商品與服務：
(1)建置與推廣Python的交易API，提供量化交易投資人串接下單之交易需求。
(2)擴展數位服務，推出智能理財平台、優化智能雲端條件單及增加行動交易系統功能。
(3)申辦高資產客戶業務及推出美股定時定股服務。
(4)開發槓桿結構型商品(SN3)及客製化海外債券等券商特色商品。
(二)本年度經營計畫：
元富證券110年搭配金控發展策略，以「拓展市場及利源、強化數位體驗及運用、優化投資
獲利」作為中期發展策略，並擬定「提升穩定收入、擴大業務規模、深化數位服務、聚焦
客戶連結」的短期發展策略，基於中短期策略，本公司110年重要營業計畫彙總如下：
3.深化數位推廣模式，擴大遠距服務商機
建立全面E化業務模式，並導入RPA及優化智能客服，持續提升作業效率；依據平台分級
攻略，優化當沖及閃電下單等平台功能，並精進智能選股策略，以滿足各級客戶交易需
"
2888,新光金,109,166,2888_109,81,"RPA流程自動化
階段二
10%
150萬
110.12
技術導入與業務單位人員對
RPA的認知以及流程改造程度
新式身分證
(NeweID)業務
開戶機制建置案"
2888,新光金,109,172,2888_109,302,"1.穩定獲利，增加淨值：管理子公司以穩定其獲利，增加金控淨值，強化資本強度。
2.資源整合，深化綜效：交叉及精準行銷之深度開發，擴大及深化跨子公司業務合作效益。
3.數位轉型，優化體驗：結合AI(人工智慧)、RPA(機器人流程自動化)、API(應用程式介
面)等應用，優化以客戶為中心的客戶數位體驗。
4.開創利源，拓展市場：尋求海外策略夥伴以增加合作及投資機會，並以穩健的策略協助
旗下各子公司發展海外市場，擴大海外收益及業務範疇。
5.注重法遵風控，落實公司治理，推動永續經營：持續精進公司治理，形塑法遵文化及確
保業務合規辦理，同時積極參與國內外ESG評比，關注各項永續倡議並適時導入國際標
準。
"
2888,新光金,109,193,2888_109,367,"(3)配合金控整體規劃，因應業務流程機器人(RPA)建置計劃，將可減少人工重覆作業、
增加作業正確性、降低作業風險。現規劃應用於AML相似名單確認作業，後續將導
入更多流程應用情境。
(4)新光人壽將不斷利用科技發展貼心服務，保持同業領先地位，擬建置目標導向
（task-led）之智能對話商務服務，使保戶透過與智能小新互動即可完成保單契變
或交易服務。建置語音輸入服務(STT)，保戶以口述語音方式詢問智能客服機器人，
透過STT等技術讓智能客服機器人小新提供最適答案，再透過交談介面回覆給保戶。
(7)與時俱進的新光人壽，以行動辦公室、專屬「數位領航家」App與e化服務平台與
時代接軌，透過「數位領航家」App等工具，於疫情期間達成業務不中斷；並持續
於行動化辦公計畫，擴增相關設備與基礎建設，以因應未來的發展不確定性與變化。
"
2888,新光金,109,195,2888_109,478,"(4)配合電子/行動收付發展，升級相關收單、支付系統及平台設備，以提升經濟活動效
率、節省現金支付處理成本及提高金融透明度等。並持續開發多元支付工具及開拓
應用場域，讓客戶享有便捷安全之支付服務，且提升商店結帳效率及便利性，創造
民眾、商店、銀行三贏局面。
(5)優化消金業務數位通路體驗，包含OCR影像辨識及視訊驗證等機制、預審機制、即
時決策機制、電銷系統優化、虛實融合(OMO)等，快速且精準評估客戶之風險，提供
最適化即時核決，適時滿足客戶資金需求。
(6)配合金控整體規劃，因應機器人流程自動化(RPA)續行計劃，將可減少人工重覆作
業、增加作業正確性、降低作業風險，目前規劃應用於高價值流程自動化，以成就
客戶體驗，包含即時回應客戶能力、全時(7*24)服務能力、擴增接納客源能力、快
速提供多樣化產品等。
(11)建立以服務為導向的基礎架構，運用容器技術實踐持續整合(CI)與持續部署(CD)的
目標，以加速新系統開發上線速度，降低系統佈建所需之時間，並以OpenAPI、微
服務等新種技術的架構平台，借助新興科技，強化本行數位競爭力。


"
2888,新光金,109,198,2888_109,165,"(5)數位員工RPA專案：以財務部、結算部流程先行導入，建立自動化代表流程，內化
流程自動化知識與技能，以建立有效之機制，逐步推展各部門流程自動化，進而達
成數位轉型目標。
(6)配合金控CRM建置：配合金控建置CRM第二階段任務，同步完成
(7)金控整合行銷需求亦能滿足證券端客群之歸類及行為分析，以利內部精準行銷之綜
效。

"
2888,新光金,110,85,2888_110,17,"數位自動化RPAworkshop
"
2888,新光金,110,146,2888_110,692,"導入商業流程管理(BPM)系統建置專案，縮短自動化作業時間，具彈性支援
不同單位以平衡工作負荷，能正確快速的處理即時修正流程問題，並提高流
程中相關人員、組織和客戶的滿意度，已於109年完成第一階段導入新契約
作業。110年啟動第二階段導入契變作業，預期系統上線後可由流程引擎驅
動契變業務，降低作業人員對系統的學習曲線並精簡作業流程。
配合金控整體規劃，因應業務流程機器人(RPA)建置計劃，將可減少人工重覆
作業、增加作業正確性、降低作業風險。已於110年規劃應用於AML相似名
單確認作業，後續也將導入更多應用流程情境。
新冠肺炎疫情嚴峻，考量到有投保需求的客戶，外出與業務員接觸恐徒增染
疫風險，為確保保戶健康安全，新光人壽110年11月11月開辦「光速保」
新契約遠距投保作業，利用專屬「防疫視訊錄影平台」，有別於業界視訊投保
多半透過手機或通訊軟體錄影，此平台不限iOS或安卓系統使用，整合行動
E投保電子要保書下載、線上即時視訊錄影上傳、要保文件拍照回傳及電子
簽章等功能，提供一站式視訊投保服務，打破業界視訊投保多項門檻限制，
保戶只需要簡單三步驟，運用資訊科技免接觸、無紙本、資料不落地，即可
在不與業務員接觸的情況下完成投保，讓視訊投保安心零距離。
b.新光銀行部份
建置企金戶預警通知系統，包含企金預警指標產出及企金預警客戶檢視等兩
項模組。其中企金預警指標產出模組整合開放資料（OpenData）、聯徵資料、
銀行內部大數據資料、調校聯徵查詢組合及查詢頻率。標準化企業戶預警作
法，以系統方式主動通知RM審視系統警示客戶，以確保企業戶信用風險品
質。
"
2888,新光金,110,147,2888_110,600,"建置整合開戶平台系統，將傳統的臨櫃開戶交易，結合影像處理及人工智慧
技術，提供客戶開戶免填寫文件的便捷體驗。客戶免去填寫多份開戶文件的
繁瑣與不便，只需於一份開戶申請書上簽名確認，便完成開戶手續，立即領
取金融卡，享受快速完善的金融服務。
全新設計線上微企貸之徵審流程，與外部金融科技業者合作，打造全天候24
小時的APP快速申請服務，並進一步結合API、RPA及AI模型等技術，優
化徵審流程，達到零接觸、全線上快速核貸之成效。不僅有效協助企業主取
得資金融通，更配合政府產業數位轉型政策，協助建構數位融資生態，實踐
普惠金融。
導入機器人流程自動化RPA，減少人工重覆作業、增加作業正確性、降低作
業風險、提升作業效率。總行半數以上單位皆已導入使用，並於各單位培訓
至少一位RPA種子成員，以提高流程自動化作業的普及率。
元富證券榮獲「2021工商時報數位金融獎」之數位轉型典範獎。透過各單位
積極將RPA數位員工導入日常業務，藉由流程梳理、整合、優化來提升效
率。今年RPA專案共完成15隻流程自動化作業，包含經紀業務:法人客戶工
商查詢、家事事件查詢、客戶交割金額應收催收流程、內部人及配偶交易比
對異常檢視流程；法遵業務案件彙整、法規更新、裁罰案撈取等。未來進一
步將RPA導入「一戶多開」、「銀證雙開」和「臨櫃開戶無紙化」等客戶開
戶服務作業，減少開戶作業斷點以提升客戶體驗滿意度。"
2888,新光金,110,149,2888_110,31,"新光人壽-機器人行政流程自動
化(RPA相關應用)
專案進行中"
2888,新光金,110,165,2888_110,354,"(3)財富管理業務
業務管理機制：建構完整的財管績效管理系統，包含工作導向系統、SFA、AO管
理系統、及LINE助理等，以提升理專產能，優化業務管理效能；進行理財主管養
成計劃，提升召募、管理技能以評測量化、職能方式進行系統管理訓練，提升管
理能力；因應理專21誡，規劃透過RPA高價值關鍵流程，優化檢視流程，提升
檢核效率。
客戶分群深耕：依據客戶資產、貢獻、往來黏著度等維度區分客群，分別規劃適
切之客戶權益及行銷優惠。強化高資產客戶權益，提升高貢獻客戶之回饋，以多
樣化的酬賓服務深化客戶關係。運用財管點數計畫之商品兌換機制，提供豐富的
商品選項，滿足客戶多面向之需求，並透過點數累積提升客戶的忠誠度。持續精
進客戶行為模式分析，建立客戶標籤，篩選潛在客戶加強經營，以增加客戶往來
產品持有數。
"
2888,新光金,110,174,2888_110,555,"3.深化數位推廣模式，優化數位服務支援
(1)持續優化線上服務功能，包括新增線上一開多戶及多項線上申辦業務，並導入開戶
徵審RPA，提升客戶開戶體驗，同時強化智能選股、智能交易及智能API系統，提
供整合的智能輔助交易工具，提升交易周轉率及業務量。
(2)數位創新方面，將發展便捷核身機制、推出提供微社群功能之全新存股平台及自製
特色APP，打造數位創新亮點。

4.調整部位操作策略，建構穩定報酬部位
(1)為創造穩健的部位收益，採股債部位互補交易策略，獲利兼顧股息收益及淨值提
升，並透過精進策略交易操作，降低盤勢變化對損益波動影響。
(2)持續發展整合性策略交易模式，加速協力平台開發新策略，擴大交易市場涵蓋範
圍，針對策略資源進行整合，期望達到收益曲線穩定成長的目標。

5.聚焦投資事業效益，擴大優勢業務規模
積極發展子公司優勢業務，藉由優化研究、擴大期貨業務、提升全委規模及建立優質創
投案源等方式，提升轉投資營運績效。

6.注重法遵完善待客，落實治理推動永續
持續提升法令遵循及公平待客意識，並透過建置智能法令遵循控管系統、參與金控法遵
AI專案，強化法遵作業降低裁罰風險。在落實ESG方面，將增加綠色採購比重、參與綠
色金融業務及投資決策流程納入ESG因素，落實ESG執行及推動永續金融投資。"
2888,新光金,110,177,2888_110,23,"RPA數位員工流程自動化建置案
110.12
"
