代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,MVE,BVE,Earnings,NetDiv,ADV,RD,ROA,S,SG,BM
6261,久元,2020,M2324,62612020,0,0,0,0,0,128498,6184933,7882901,530805,71.24,9154197.52,6184933,530805,513991,0.029136388,0.086460811,9.76,3503969,8.39,0.675639015
6261,久元,2019,M2324,62612019,0,0,0,0,0,128498,5962449,7181903,332032,50.95,6546973.1,5962449,332032,385493,0.034617849,0.073660907,-6.24,3232841,-7.39,0.91071842
6261,久元,2018,M2324,62612018,0,0,0,0,0,128498,5974539,7659910,439322,31.52,4050256.96,5974539,439322,385493,0.038813491,0.071891073,-1.84,3490642,-4.9,1.475101224
6261,久元,2017,M2324,62612017,0,0,0,0,0,128498,6125545,7803353,491048,37.12,4769845.76,6125545,491048,526841,0.029839666,0.069405291,0.21,3670383,1.51,1.284222868
6263,普萊德,2022,M2327,62632022,0,0,0,0,0,62501,1551046,1994915,437809,124.12,7757624.12,1551046,437809,400006,0.042981202,0.050878734,12.41,1720031,20.53,0.199938277
6263,普萊德,2021,M2327,62632021,0,0,0,0,0,62501,1405064,1774602,320744,66.87,4179441.87,1405064,320744,293754,0.045477637,0.055797889,6.87,1427097,16.3,0.336184602
6263,普萊德,2020,M2327,62632020,1,1.098612289,2,0,0,62501,1333890,1660456,270049,56.76,3547556.76,1333890,270049,250003,0.0515669,0.057935547,0.52,1227105,-8.97,0.376002441
6263,普萊德,2019,M2327,62632019,0,0,0,0,0,62501,1345074,1651876,311678,52.14,3258802.14,1345074,311678,281254,0.056331749,0.053345173,4.04,1348032,-1.43,0.412751048
6263,普萊德,2018,M2327,62632018,0,0,0,0,0,62501,1301192,1587799,300798,47.6,2975047.6,1301192,300798,268754,0.057113587,0.050759833,3.5,1367538,0.47,0.437368464
6263,普萊德,2017,M2327,62632017,0,0,0,0,0,62501,1268688,1534165,306170,42.84,2677542.84,1268688,306170,268754,0.056376874,0.048280422,2.76,1361090,6.37,0.473825472
6264,富裔,2022,M2500,62642022,0,0,0,0,0,116355,714027,3255478,-255929,8.03,934330.65,714027,-255929,0,0.017199889,0,-0.23,767098,29.14,0.764212327
6264,富裔,2021,M2500,62642021,0,0,0,0,0,116355,907872,3262993,-144925,8.68,1009961.4,907872,-144925,0,0.020550956,0,20.26,593987,134.13,0.898917523
6264,富裔,2020,M2500,62642020,0,0,0,0,0,116355,955888,2713271,-77830,10.75,1250816.25,955888,-77830,0,0.031339672,0,14.87,253704,35.38,0.76421137
6264,富裔,2019,M2500,62642019,0,0,0,0,0,116355,961665,2362138,-64041,5.78,672531.9,961665,-64041,0,0.069845622,0.006969087,-5.04,187399,-44.99,1.429917302
6264,富裔,2018,M2500,62642018,0,0,0,0,0,116355,1093619,2487405,-1883,6.04,702784.2,1093619,-1883,0,0.070219523,0.003989479,-5.38,340646,-20.34,1.556123487
6264,富裔,2017,M2500,62642017,0,0,0,0,0,116355,1083724,2628907,5206,6.78,788886.9,1083724,5206,0,0.096703508,0.004784779,3.06,427606,27.62,1.373738111
6265,方土昶,2022,M2329,62652022,0,0,0,0,0,118172,1385619,1568628,12468,11.25,1329435,1385619,12468,0,0.015116238,0,-5.11,1250708,-22.36,1.042261562
6265,方土昶,2021,M2329,62652021,0,0,0,0,0,118172,1376842,1653036,71935,11.05,1305800.6,1376842,71935,0,0.01837984,0,7.91,1610841,55.61,1.054404478
6265,方土昶,2020,M2329,62652020,0,0,0,0,0,118172,1301133,1531870,-53898,9.18,1084818.96,1301133,-53898,0,0.024833771,0,6.54,1035163,18.41,1.19940105
6265,方土昶,2019,M2329,62652019,0,0,0,0,0,118172,1324724,1437899,22488,6.02,711395.44,1324724,22488,0,0.043539633,0,-4.24,874215,-53.1,1.862148568
6265,方土昶,2018,M2329,62652018,0,0,0,0,0,118172,1300743,1501564,-150156,5.79,684215.88,1300743,-150156,0,0.033537459,0,-26.19,1863886,-56,1.901071048
6265,方土昶,2017,M2329,62652017,0,0,0,0,0,118172,1460900,2034429,-38440,7.43,878017.96,1460900,-38440,0,0.022442447,0,-21.39,4235768,-48.32,1.663861181
6266,泰詠,2022,M2328,62662022,0,0,0,0,0,123423,2156041,3187863,327686,41.05,5066514.15,2156041,327686,296214,0.013858971,0.006581501,7.3,3294689,29.25,0.425547218
6266,泰詠,2021,M2328,62662021,0,0,0,0,0,102360,1628277,2970974,158528,16.92,1731931.2,1628277,158528,141256,0.014891138,0.007539524,31.69,2549100,15.23,0.940151087
6266,泰詠,2020,M2328,62662020,0,0,0,0,0,98946,1576959,2256099,146153,15.05,1489137.3,1576959,146153,136545,0.016568374,0.008889267,-5.52,2212106,-27.74,1.058974884
6266,泰詠,2019,M2328,62662019,0,0,0,0,0,98946,1572056,2387849,171054,13.53,1338739.38,1572056,171054,156335,0.015832989,0.006226776,-8.25,3061456,-3.24,1.174280837
6266,泰詠,2018,M2328,62662018,0,0,0,0,0,92197,1565203,2602543,260296,17.05,1571958.85,1565203,260296,224961,0.015616412,0.00543251,20.91,3163915,33.96,0.995702273
6266,泰詠,2017,M2328,62662017,0,0,0,0,0,92197,1432804,2152537,114624,8.3,765235.1,1432804,114624,106948,0.019640702,0.006799242,4.07,2361881,6.24,1.872370988
6269,台郡,2022,M2328,62692022,0,0,0,0,0,322791,24946880,46120668,3626018,92.6,29890446.6,24946880,3626018,799902,0.0068878,0.051183523,-4.54,40070122,12.66,0.834610481
6269,台郡,2021,M2328,62692021,0,0,0,0,0,351331,25684454,48315063,2820961,82.2,28879408.2,25684454,2820961,0,0.006907484,0.05778513,12.97,35568666,18.97,0.889369125
6269,台郡,2020,M2328,62692020,0,0,0,0,0,361780,25557489,42767373,2756731,121.83,44075657.4,25557489,2756731,0,0.006838418,0.061088609,24.13,29897996,14.85,0.57985497
6269,台郡,2019,M2328,62692019,0,0,0,0,0,333115,21927802,34453687,3123903,101.58,33837821.7,21927802,3123903,504624,0.006103468,0.054569909,24.72,26033230,-2.75,0.648026406
6269,台郡,2018,M2328,62692018,0,0,0,0,0,318249,19201677,27624702,2660609,68.33,21745954.17,19201677,2660609,783141,0.005963694,0.045253298,-10.09,26770491,3.58,0.882999976
6269,台郡,2017,M2328,62692017,0,0,0,0,0,317991,17860408,30726233,3076887,71.16,22628239.56,17860408,3076887,1544492,0.00631879,0.038916634,30.66,25846403,35.35,0.789297283
6270,倍微,2022,M2329,62702022,0,0,0,0,0,72146,1570684,2633430,166729,24.15,1742325.9,1570684,166729,151506,0.024623395,0.007434191,12.11,4606554,10.03,0.901486915
6270,倍微,2021,M2329,62702021,0,0,0,0,0,72146,1457054,2348978,170472,19.82,1429933.72,1457054,170472,144291,0.025991974,0.008021306,14.63,4186600,13.2,1.01896611
6270,倍微,2020,M2329,62702020,0,0,0,0,0,72146,1522866,2049142,92197,17.42,1256783.32,1522866,92197,86574,0.027701395,0.009982755,12.83,3698478,17.42,1.211717227
6270,倍微,2019,M2329,62702019,0,0,0,0,0,72146,1350401,1816191,69823,14.01,1010765.46,1350401,69823,93789,0.037925872,0.013464767,12.53,3149776,2.41,1.33601815
6270,倍微,2018,M2329,62702018,0,0,0,0,0,72146,1220755,1614024,70470,9.62,694044.52,1220755,70470,16593,0.039815579,0.014310837,-7.76,3075781,13.77,1.758900135
6270,倍微,2017,M2329,62702017,0,0,0,0,0,72146,1266975,1749823,24062,9.15,660135.9,1266975,24062,69981,0.04575095,0.01503701,3.29,2703463,14.58,1.919263897
6271,同欣電,2022,M2324,62712022,0,0,0,0,0,160814,24523998,34262737,3101947,134.84,21684159.76,24523998,3101947,1731977,0.021251825,0.026112399,24.42,14071591,1.53,1.130963721
6271,同欣電,2021,M2324,62712021,0,0,0,0,0,178708,22982941,27537856,2718893,155.86,27853428.88,22982941,2718893,1608213,0.017647906,0.02047328,8.26,13860114,36.18,0.825138661
6271,同欣電,2020,M2324,62712020,0,0,0,0,0,178826,21209533,25437173,1470132,161.07,28803503.82,21209533,1470132,982895,0.017886418,0.020314203,104.76,10178002,36.97,0.736352533
6271,同欣電,2019,M2324,62712019,0,0,0,0,0,165358,10176726,12422791,741413,135.69,22437427.02,10176726,741413,578751,0.020505732,0.015324627,-0.33,7430654,0.23,0.453560294
6271,同欣電,2018,M2324,62712018,0,0,0,0,0,165358,10448685,12463341,1013209,101.84,16840058.72,10448685,1013209,925532,0.025896093,0.015393514,-3.86,7413512,-4.29,0.620466067
6271,同欣電,2017,M2324,62712017,0,0,0,0,0,165358,10413938,12964187,969646,92.55,15303882.9,10413938,969646,822519,0.024417082,0.012697916,-15.26,7745602,-3.88,0.680476848
6274,台燿,2022,M2328,62742022,0,0,0,0,0,269152,11858280,19762525,1294404,75.5,20320976,11858280,1294404,1076608,0.054777176,0.016830546,-9.97,18472128,-12.59,0.583548743
6274,台燿,2021,M2328,62742021,0,0,0,0,0,268961,11736709,21950599,1873177,52.76,14190382.36,11736709,1873177,1347000,0.05280555,0.012505229,13.27,21132040,17.1,0.827088989
6274,台燿,2020,M2328,62742020,0,0,0,0,0,267195,11027211,19379666,1778335,102.6,27414207,11027211,1778335,1287000,0.057514241,0.014896171,7.58,18046852,2.97,0.402244391
6274,台燿,2019,M2328,62742019,0,0,0,0,0,264811,10099800,18014157,1750102,121.48,32169240.28,10099800,1750102,1221000,0.064584893,0.015500707,15.37,17527071,-1.46,0.3139583
6274,台燿,2018,M2328,62742018,0,0,0,0,0,247121,8198900,15613891,1857129,98.45,24329062.45,8198900,1857129,1116000,0.04525315,0.013640182,24.42,17787226,10.46,0.337000245
6274,台燿,2017,M2328,62742017,0,0,0,0,0,244768,7015853,12549045,1036383,82.72,20247208.96,7015853,1036383,786000,0.048307012,0.015213239,7.27,16103211,19.97,0.346509636
6275,元山,2022,M2328,62752022,0,0,0,0,0,70167,1276293,2976111,197766,36.44,2556885.48,1276293,197766,152682,0.051588868,0.043398554,-2.72,3641619,-7.43,0.499159235
6275,元山,2021,M2328,62752021,0,0,0,0,0,69787,1207532,3059294,198391,28.64,1998699.68,1207532,198391,152337,0.05112308,0.035553581,14.73,3933781,18.05,0.6041588
6275,元山,2020,M2331,62752020,0,0,0,0,0,69787,1072049,2666465,139827,26.11,1822138.57,1072049,139827,103531,0.058343732,0.038609831,9.08,3332286,11.59,0.588346582
6275,元山,2019,M2331,62752019,0,0,0,0,0,69787,944129,2444577,51617,14.41,1005630.67,944129,51617,0,0.071551021,0.04259097,5.61,2986079,16.22,0.938842687
6275,元山,2018,M2331,62752018,0,0,0,0,0,67836,868722,2314730,82644,17.84,1210194.24,868722,82644,0,0.085199835,0.045483789,19.56,2569289,6.18,0.717836833
6275,元山,2017,M2331,62752017,0,0,0,0,0,62582,870702,1935983,60485,15.33,959382.06,870702,60485,40345,0.08853264,0.042585838,-8.12,2419842,5.51,0.907565439
6276,安鈦克,2022,M2325,62762022,0,0,0,0,0,31490,364217,580597,24967,73.87,2326166.3,364217,24967,22043,0.145347913,0.015308061,-9.49,1194926,-19.74,0.15657393
6276,安鈦克,2021,M2325,62762021,0,0,0,0,0,31490,370212,641476,34291,22.3,702227,370212,34291,31490,0.125561794,0.013268116,-29.69,1488757,-13.32,0.527197046
6276,安鈦克,2020,M2325,62762020,0,0,0,0,0,31490,435710,912405,112525,42.01,1322894.9,435710,112525,94470,0.104302833,0.013897574,38.81,1717566,33.79,0.32936101
6276,安鈦克,2019,M2325,62762019,0,0,0,0,0,29670,326194,657320,27451,28.78,853902.6,326194,27451,20000,0.120745807,0.009473711,12.71,1283763,21.67,0.382003755
6276,安鈦克,2018,M2325,62762018,0,0,0,0,0,33733,328987,583211,1390,12.95,436842.35,328987,1390,0,0.09090418,0.011039252,3.82,1055144,38.01,0.753102349
6276,安鈦克,2017,M2325,62762017,0,0,0,0,0,33733,327634,561746,-27015,18.96,639577.68,327634,-27015,0,0.070150173,0.009320918,-14.38,764517,-28.94,0.512266157
6277,宏正,2022,M2325,62772022,0,0,0,0,0,119471,4885182,7350454,765245,82.69,9879056.99,4885182,765245,394254,0.235772095,0.094853814,0.79,5403167,4.64,0.494498818
6277,宏正,2020,M2325,62772020,0,0,0,0,0,119471,4850941,7492315,431595,69.61,8316376.31,4850941,431595,358413,0.255151273,0.101509802,12.57,4823613,-4.15,0.583299843
6277,宏正,2019,M2325,62772019,0,0,0,0,0,119471,4330145,6655965,710469,66.73,7972299.83,4330145,710469,633197,0.246108714,0.094568761,-5.52,5032719,-2.71,0.543148789
6277,宏正,2018,M2325,62772018,0,0,0,0,0,119471,4586419,7045064,642965,63.42,7576850.82,4586419,642965,955769,0.226390245,0.095026107,18.36,5173010,4.56,0.605319955
6277,宏正,2017,M2325,62772017,0,0,0,0,0,119471,3718998,5952247,758710,56.96,6805068.16,3718998,758710,657091,0.218293901,0.086093868,3.51,4947321,0.23,0.546504151
6277,宏正,2021,M2325,62772021,1,0.693147181,1,0,0,119471,4743797,7292829,613017,67,8004557,4743797,613017,346466,0.236572637,0.095594798,-2.66,5163691,7.05,0.592637044
6278,台表科,2022,M2326,62782022,0,0,0,0,0,292398,19629656,55171489,4095950,93.43,27318745.14,19629656,4095950,2046788,0.004265148,0.012603858,-0.51,68454595,4.16,0.718541642
6278,台表科,2021,M2326,62782021,0,0,0,0,0,292398,15853048,55453609,3890572,77.87,22769032.26,15853048,3890572,1754390,0.004343744,0.022057123,45.82,65720492,58.72,0.6962548
6278,台表科,2020,M2326,62782020,0,0,0,0,0,292398,13495354,38029686,2196468,101.09,29558513.82,13495354,2196468,964914,0.005615934,0.025071271,14.66,41405758,9.23,0.456564024
6278,台表科,2019,M2326,62782019,0,0,0,0,0,292398,12742412,33166414,1909620,106.41,31114071.18,12742412,1909620,818715,0.007392662,0.016986906,11.72,37906373,23.74,0.409538563
6278,台表科,2018,M2326,62782018,0,0,0,0,0,292398,11600843,29687036,764707,46.83,13692998.34,11600843,764707,380117,0.01002132,0.020669164,13.4,30634088,16.35,0.847209845
6278,台表科,2017,M2326,62782017,0,0,0,0,0,295398,11025968,26179125,478131,20.83,6153140.34,11025968,478131,380117,0.012757788,0.018600242,-11.86,26330034,-12.37,1.791925324
6279,胡連,2022,M2328,62792022,0,0,0,0,0,99655,5574655,10972206,905056,160.14,15958751.7,5574655,905056,458411,0.036617158,0.044089638,33.8,6526749,31.88,0.349316482
6279,胡連,2021,M2328,62792021,0,0,0,0,0,99655,5004043,8200514,795204,117.44,11703483.2,5004043,795204,398618,0.047071023,0.042923605,16.67,4948862,35.46,0.427568692
6279,胡連,2020,M2328,62792020,0,0,0,0,0,99655,4615508,7028625,558226,120.77,12035334.35,4615508,558226,298964,0.050376485,0.049008396,3.09,3653272,-3.64,0.38349645
6279,胡連,2019,M2328,62792019,0,0,0,0,0,97224,4314055,6818110,463873,69.74,6780401.76,4314055,463873,170142,0.055324601,0.048903549,0.57,3791279,-7.07,0.636253596
6279,胡連,2018,M2328,62792018,0,0,0,0,0,97224,4304040,6779390,581895,60.26,5858718.24,4304040,581895,388896,0.048034686,0.036498283,-2.8,4079781,0.08,0.734638503
6279,胡連,2017,M2328,62792017,0,0,0,0,0,97211,4541752,6974841,971866,103.31,10042868.41,4541752,971866,777778,0.057337409,0.026645584,17.56,4076623,2.36,0.452236534
6281,全國電,2022,M2329,62812022,0,0,0,0,0,99173,2836171,9007075,586701,86.1,8538795.3,2836171,586701,495864,0.141083231,0,-2.9,21392110,2.9,0.332151188
6281,全國電,2021,M2329,62812021,0,0,0,0,0,99173,2715234,9276404,601413,75.88,7525247.24,2715234,601413,495864,0.132273946,0,12.92,20790194,6.75,0.360816584
6281,全國電,2020,M2329,62812020,0,0,0,0,0,99173,2615051,8215344,582868,70.18,6959961.14,2615051,582868,495864,0.127219992,0,7.72,19476255,11.13,0.375727816
6281,全國電,2019,M2329,62812019,0,0,0,0,0,99173,2445084,7626920,442784,56.89,5641951.97,2445084,442784,396691,0.135496804,0,69.14,17525668,7.23,0.433375543
6281,全國電,2018,M2329,62812018,0,0,0,0,0,99173,2399926,4509123,406023,49.41,4900137.93,2399926,406023,366939,0.141927072,0,-6.24,16343295,-0.18,0.48976703
6281,全國電,2017,M2329,62812017,0,0,0,0,0,99173,2382855,4809251,456572,48.37,4796998.01,2382855,456572,396691,0.145288374,0,-5.44,16372659,-2.62,0.496738793
6282,康舒,2022,M2328,62822022,0,0,0,0,0,526291,10732380,33864236,695445,46.45,24446216.95,10732380,695445,105220,0.035615736,0.066111882,10.38,25321167,15.59,0.439020075
6282,康舒,2021,M2328,62822021,0,0,0,0,0,516621,10501452,30678514,535143,27.11,14005595.31,10501452,535143,516621,0.031472225,0.07219312,13.73,21906395,4.4,0.749804044
6282,康舒,2020,M2328,62822020,0,0,0,0,0,516621,10643594,26975898,-302581,23.71,12249083.91,10643594,-302581,619945,0.031852113,0.07165652,20.44,20983757,1.94,0.868929797
6282,康舒,2019,M2328,62822019,0,0,0,0,0,516621,9872543,22398175,-1237062,17.15,8860050.15,9872543,-1237062,568283,0.036813653,0.063134757,15.02,20583559,9.88,1.114276199
6282,康舒,2018,M2328,62822018,0,0,0,0,0,516621,8659915,19472929,-672535,16.14,8338262.94,8659915,-672535,516621,0.035679871,0.061262619,27.31,18732663,5.23,1.038575428
6282,康舒,2017,M2328,62822017,0,0,0,0,0,518381,8049841,15296269,292814,14.34,7433583.54,8049841,292814,258310,0.040513513,0.05998672,-2.44,17801690,-9.86,1.082901801
6283,淳安,2022,M2331,62832022,0,0,0,0,0,147906,1986650,2962431,-90455,30.55,4518528.3,1986650,-90455,0,0,0.072523523,-1.06,1730735,-31.92,0.439667491
6283,淳安,2021,M2331,62832021,0,0,0,0,0,147906,2031512,2994254,-380677,30.2,4466761.2,2031512,-380677,0,0,0.092980389,-16.22,2542235,51.7,0.454806494
6283,淳安,2020,M2331,62832020,0,0,0,0,0,148000,2359669,3573764,-131743,55,8140000,2359669,-131743,0,0,0.08112253,40.94,1675786,36.39,0.289885627
6283,淳安,2019,M2331,62832019,0,0,0,0,0,148079,2142318,2535634,19734,27.45,4064768.55,2142318,19734,0,0,0.069314417,6.44,1228691,11.67,0.527045507
6283,淳安,2018,M2331,62832018,0,0,0,0,0,148103,1989875,2382136,35482,35.7,5287277.1,1989875,35482,0,0,0.057388037,54.69,1100299,59.16,0.376351563
6283,淳安,2017,M2327,62832017,0,0,0,0,0,133920,1358164,1539945,21636,53,7097760,1358164,21636,0,0,0.062877188,-9.1,691300,-21.51,0.191351074
6284,佳邦,2022,M2328,62842022,0,0,0,0,0,140180,5869827,10539977,598768,53.74,7533273.2,5869827,598768,238306,0.058003004,0.06097259,12.4,6287071,-6.95,0.779186795
6284,佳邦,2021,M2328,62842021,0,0,0,0,0,140180,5502518,9377346,565961,44.22,6198759.6,5502518,565961,84081,0.05842558,0.051853729,17.76,6756544,21.46,0.887680497
6284,佳邦,2020,M2328,62842020,0,0,0,0,0,140180,5486869,7962794,374058,57.32,8035117.6,5486869,374058,0,0.063976992,0.056471985,22.73,5562953,31.5,0.68286107
6284,佳邦,2019,M2328,62842019,0,0,0,0,0,140180,4714500,6488226,195868,28.09,3937656.2,4714500,195868,69940,0.067206339,0.070108385,-5.21,4230464,5.81,1.197285837
6284,佳邦,2018,M2328,62842018,0,0,0,0,0,147558,4742778,6844948,-3557,25.95,3829130.1,4742778,-3557,118046,0.067398298,0.07951202,14.97,3998276,6.4,1.238604559
6284,佳邦,2017,M2328,62842017,0,0,0,0,0,102558,2711358,5953712,76329,40.78,4182315.24,2711358,76329,66116,0.064741369,0.078437196,10.92,3757860,21.22,0.64829116
6285,啟碁,2022,M2327,62852022,0,0,0,0,0,404784,20356191,65877947,3111299,89.68,36301029.12,20356191,3111299,2024042,0.031435452,0.037623188,48.05,95257451,41.69,0.560760714
6285,啟碁,2021,M2327,62852021,0,0,0,0,0,396559,17002599,44497005,1223707,63.08,25014941.72,17002599,1223707,832551,0.036616535,0.041674233,17.29,67229599,7.31,0.679697726
6285,啟碁,2020,M2327,62852020,0,0,0,0,0,397624,16785589,37938976,1464692,66.99,26636831.76,16785589,1464692,993835,0.030223964,0.040922936,10.17,62648731,0.66,0.630164621
6285,啟碁,2019,M2327,62852019,0,0,0,0,0,390329,16165398,34436727,1464526,54.67,21339286.43,16165398,1464526,975580,0.030768218,0.040613496,3.84,62239582,11.04,0.757541638
6285,啟碁,2018,M2327,62852018,0,0,0,0,0,389412,15849211,33164152,1922277,59.22,23060978.64,15849211,1922277,1366432,0.033785512,0.039188683,10.8,56049676,-1.48,0.687273999
6285,啟碁,2017,M2327,62852017,0,0,0,0,0,366777,14221639,29932342,1991647,54.96,20158063.92,14221639,1991647,1430430,0.034755039,0.037196092,0.54,56889794,7.79,0.705506196
6287,元隆,2022,M2324,62872022,0,0,0,0,0,109536,446589,2053568,207292,22.05,2415268.8,446589,207292,0,0.009042682,0,17.13,1787744,11.54,0.184902401
6287,元隆,2021,M2324,62872021,0,0,0,0,0,438146,187673,1753215,93986,31.2,13670155.2,187673,93986,0,0.009683067,0,24.68,1602798,28.92,0.013728666
6287,元隆,2020,M2324,62872020,0,0,0,0,0,438146,84507,1406165,-156280,33.64,14739231.44,84507,-156280,0,0.011493948,0,0.55,1243263,16.15,0.005733474
6287,元隆,2019,M2324,62872019,0,0,0,0,0,438146,230959,1398450,-318364,13.32,5836104.72,230959,-318364,0,0.014598997,0,-10.64,1070416,-27.1,0.03957417
6287,元隆,2018,M2324,62872018,0,0,0,0,0,318146,230328,1564890,-64663,9.8,3117830.8,230328,-64663,0,0.011433701,0,-8.65,1468291,13.46,0.073874439
6287,元隆,2017,M2324,62872017,0,0,0,0,0,318146,268684,1712982,-98007,18,5726628,268684,-98007,0,0.007989194,0,14.37,1294123,11.05,0.046918361
6288,聯嘉,2022,M2200,62882022,0,0,0,0,0,182787,2415708,5715071,7448,33.6,6141643.2,2415708,7448,35157,0.069537331,0.048610153,-2.54,3825456,5.85,0.393332521
6288,聯嘉,2021,M2200,62882021,0,0,0,0,0,182684,2395912,5863991,10781,23.07,4214519.88,2395912,10781,70293,0.068195049,0.050191474,10.37,3614060,-4.31,0.568489904
6288,聯嘉,2020,M2200,62882020,0,0,0,0,0,182640,2499713,5313006,146394,27.61,5042690.4,2499713,146394,122978,0.058725607,0.038953408,8.09,3776717,-12.21,0.495710187
6288,聯嘉,2019,M2200,62882019,0,0,0,0,0,171128,2333641,4915293,203026,21.11,3612512.08,2333641,203026,128346,0.054487043,0.034124518,15.66,4301775,26.98,0.645988428
6288,聯嘉,2018,M2326,62882018,0,0,0,0,0,171128,2249862,4249647,148345,17.35,2969070.8,2249862,148345,94120,0.051198449,0.037548147,14.11,3387837,28.53,0.757766369
6288,聯嘉,2017,M2326,62882017,0,0,0,0,0,152113,1736728,3724009,28692,21.73,3305415.49,1736728,28692,59880,0.059936201,0.041287874,24.73,2635786,6.65,0.525418969
6290,良維,2022,M2328,62902022,0,0,0,0,0,147766,5169184,8345678,809947,57.8,8540874.8,5169184,809947,324462,0.082457387,0.011611029,-0.63,7787768,-3.11,0.60522887
6290,良維,2021,M2328,62902021,0,0,0,0,0,147766,4471900,8398445,460211,47.46,7012974.36,4471900,460211,295532,0.078108748,0.008848066,25.24,8037576,21.7,0.637660965
6290,良維,2020,M2328,62902020,0,0,0,0,0,147766,4616666,6706024,716483,60.42,8928021.72,4616666,716483,517181,0.072625622,0.009463474,-0.44,6604446,-5.94,0.517098428
6290,良維,2019,M2328,62902019,0,0,0,0,0,143720,4384952,6735570,883248,47.59,6839634.8,4384952,883248,517668,0.060480085,0.008623328,9.43,7021303,-3.28,0.641109084
6290,良維,2018,M2328,62902018,0,0,0,0,0,140722,3725893,6155264,163620,40.51,5700648.22,3725893,163620,213338,0.061727468,0.010708391,1.05,7259167,15.09,0.65359111
6290,良維,2017,M2328,62902017,0,0,0,0,0,136624,3684497,6091276,212866,30.28,4136974.72,3684497,212866,211335,0.068262627,0.011083224,9.27,6307551,-6.62,0.89062594
6291,沛亨,2022,M2324,62912022,0,0,0,0,0,42000,1061028,1463190,180552,256.32,10765440,1061028,180552,63000,0.079919482,0.036436373,34.47,1416826,35.75,0.098558721
6291,沛亨,2021,M2324,62912021,0,0,0,0,0,53000,207481,1088107,94030,83.59,4430270,207481,94030,0,0.083324151,0.060070922,18.18,1043683,10.97,0.046832586
6291,沛亨,2020,M2324,62912020,0,0,0,0,0,27000,468521,920723,45965,38.6,1042200,468521,45965,0,0.083198836,0.069270697,491.81,940542,514.65,0.44954999
6291,沛亨,2019,M2324,62912019,0,0,0,0,0,27000,117421,155577,-33483,26.7,720900,117421,-33483,0,0.152214402,0.120800413,6.17,153021,6.31,0.162881121
6291,沛亨,2018,M2324,62912018,0,0,0,0,0,51000,59690,146532,-46152,18.07,921570,59690,-46152,0,0.189335834,0.204383771,-15.68,143940,-25.68,0.064769904
6291,沛亨,2017,M2324,62912017,0,0,0,0,0,22300,10007,173776,-37040,25.33,564859,10007,-37040,0,0.162450046,0.233273784,-10.22,193678,-16.74,0.017715926
6292,迅德,2022,M2328,62922022,0,0,0,0,0,46901,1120962,2215374,282051,42.31,1984381.31,1120962,282051,139802,0.116837528,0.00767228,12.41,1610082,32.83,0.56489244
6292,迅德,2021,M2328,62922021,0,0,0,0,0,46901,1079158,1970718,92369,41.06,1925755.06,1079158,92369,167762,0.126172766,0.010359775,22.79,1212092,19.4,0.560381755
6292,迅德,2020,M2328,62922020,0,0,0,0,0,46901,945006,1604996,78129,33.06,1550547.06,945006,78129,125821,0.130415038,0.011077333,-2.5,1015136,0.57,0.609466184
6292,迅德,2019,M2328,62922019,0,0,0,0,0,46901,982884,1646069,97947,26.28,1232558.28,982884,97947,164152,0.147939669,0.011425316,4.28,1009425,-24.03,0.797434098
6292,迅德,2018,M2328,62922018,0,0,0,0,0,46901,905331,1578578,129119,21.66,1015875.66,905331,129119,107871,0.114358203,0.009690098,-2.78,1328676,-5.27,0.891182884
6292,迅德,2017,M2328,62922017,0,0,0,0,0,46901,931162,1623650,96014,18.87,885021.87,931162,96014,107871,0.110860632,0.008593057,-1.11,1402644,-3.45,1.052134452
6294,智基,2022,M3200,62942022,0,0,0,0,0,24573,725092,1465529,240569,109,2678457,725092,240569,216240,0.052209596,0,-2.14,982329,3.97,0.270712578
6294,智基,2021,M3200,62942021,0,0,0,0,0,24573,714412,1497586,274895,90.69,2228525.37,714412,274895,233441,0.046001621,0,1.75,944858,0.67,0.320576113
6294,智基,2020,M3200,62942020,0,0,0,0,0,23403,650140,1471821,264328,117.41,2747746.23,650140,264328,222324,0.04625059,0,9.1,938561,8.62,0.236608459
6294,智基,2019,M3200,62942019,0,0,0,0,0,23403,573033,1349024,208371,83.03,1943151.09,573033,208371,187220,0.056086999,0,18.32,864104,5.97,0.294898839
6294,智基,2018,M3200,62942018,0,0,0,0,0,23403,546971,1140101,201835,73.1,1710759.3,546971,201835,187220,0.059440667,0,10.15,815435,4.13,0.319724113
6294,智基,2017,M9900,62942017,0,0,0,0,0,21275,504699,1035049,217996,70.52,1500313,504699,217996,180838,0.049252214,0,8.68,783112,2.55,0.336395805
6404,通訊-KY,2022,M2330,64042022,0,0,0,0,1,24358,153185,163346,-3721,22.4,545619.2,153185,-3721,0,0,0,356.76,6147,-81.11,0.280754416
6404,通訊-KY,2021,M2330,64042021,0,0,0,0,1,14368,11059,35762,-33454,16.5,237072,11059,-33454,0,0.337143911,0,-64.39,32541,-71.65,0.046648276
6404,通訊-KY,2020,M2330,64042020,0,0,0,0,1,37368,44573,100436,-70204,18.21,680471.28,44573,-70204,0,0.229283381,0.004565454,-46.84,114775,-38.3,0.065503132
