Mcode,MKEY,KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,AIPOST,MLPOST,IMR,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
8043,80432019,81032019,8103,M2328,2019,2019M2328,1,0,0,0,1,0,0,2.54522966,4311891,3976232,1786971,2524920,2918125,0.229553255,646767,1060439,1268311,3133851,3110632,2713382,0.556143605,0.15606861,0.022067737,0.076460878,1244546,302297,510454,175590,129.02,129.02,2197773,2229221,541192,559057,0.2762,1865891056,0.167954661,199,0.414428611,0.128376312,0.870432727,0.2762,0.478688366,2.552089832,15.27688711,0.044159898,0.167954661,0.043054992,0.001104906,-0.084216414,2.51E-07,0.005839448,0.266694448,0.044159898,0.556143605,2.51E-07,0.788145913,0.005839448,0.099906142,0.782306465,-0.036827435,-0.036419119,0.039071943,-0.051807196,-0.051807196,0.048102274,6
8043,80432020,81032020,8103,M2328,2020,2020M2328,1,0,0,0,1,0,0,2.34645044,4529146,4311891,1902499,2626647,3030850,0.235646263,621837,1160876,1144252,3134712,3133851,3110632,0.519700057,0.149571499,0.033044822,0.073478521,1356184,361904,310367,214340,134.23,134.23,2865994,2104188,677894,541192,0.2723,1955664978,0.160288804,200,0.420056894,0.071979324,1.091122637,0.2723,0.48800677,2.731975477,15.32604396,0.049709049,0.160288804,0.051000161,-0.001291112,-0.022270275,2.32E-07,0.00019968,0.269226657,0.049709049,0.519700057,2.32E-07,0.726992403,0.00019968,0.005384876,0.726792723,0.010624097,0.010433508,-0.006587152,-0.058862083,-0.058862083,0.049366396,6
8043,80432021,81032021,8103,M2328,2021,2021M2328,1,1,1,1,1,1,0,2.220870752,5158598,4529146,2296665,2861933,3697816,0.252586028,810938,1193125,1190801,4159393,3134712,3133851,0.67587532,0.153365557,0.021531267,0.061839552,1582049,523597,322533,336322,136.22,136.22,4058184,2912083,826949,677894,0.2878,2322320479,0.179105039,203,0.445211083,0.071212763,1.417987074,0.2878,0.548021636,3.172753649,15.4561754,0.074257266,0.179105039,0.057952835,0.016304431,0.003044503,2.21E-07,0.226241548,0.263432665,0.074257266,0.67587532,2.21E-07,0.918361431,0.226241548,0.000190102,0.692119883,-0.034636433,-0.031483037,0.02590461,-0.099998838,-0.099998838,0.046542798,6
8043,80432022,81032022,8103,M2328,2022,2022M2328,1,1,1,1,1,1,0,2.154294172,5122568,5158598,2057217,3065351,3752490,0.159539859,867820,1163430,1980468,3727014,4159393,3134712,0.457664854,0.142495306,0.031090573,0.072986042,1759936,521662,1062977,328082,126.23,126.23,2447543,2620589,567269,826949,0.2241,2467168821,0.151064409,205,0.401598768,0.206059282,0.798454402,0.2241,0.378533664,2.88849139,15.44916643,0.063599063,0.151064409,0.057104521,0.006494542,-0.142460219,1.94E-07,-0.083817153,0.225532209,0.063599063,0.457664854,1.94E-07,0.722485838,-0.083817153,0.19863556,0.806302992,-0.082491173,-0.085833627,0.092917041,-0.102035547,-0.102035547,0.041072294,6
3702,37022017,81122017,8112,M2329,2017,2017M2329,0,0,0,0,1,0,0,2.733409338,27743313,31076499,20040162,7703151,25527764,0.132896469,15859193,256620,1431790,122701219,111353939,77225239,3.874016954,0.038208294,0.000238637,0.009438366,1917098,2530950,5197459,1566632,49.6,49.6,11073734,119339826,9828493,8777435,0.0924,1644327353,7.462091948,34,0.722342065,0.16724725,1.437558994,0.0924,0.712131505,5.577905637,17.1385054,0.050412114,7.462091948,0.032819039,0.017593075,-0.116835136,3.22E-08,0.36514023,0.008257687,0.050412114,3.874016954,3.22E-08,3.948360431,0.36514023,1.098215729,3.583220201,-0.131988964,-0.140188848,0.140906546,0.045232729,0.045232729,-0.090489615,6
3702,37022018,81122018,8112,M2329,2018,2018M2329,0,0,0,0,1,0,0,1.748037226,30739775,27743313,22330781,8408994,28244719,0.194590314,16826609,256522,1519635,142151662,122701219,111353939,4.939810145,0.048130553,0.000217331,0.009194708,2756701,2886852,-103425,1567190,60.73,60.73,10238317,138337531,8537661,9828493,0.0781,1809600062,7.855418718,34,0.726445818,-0.003727925,1.217543621,0.0781,0.85483547,5.745209236,17.24106798,0.056488928,7.855418718,0.031231464,0.025257464,0.060216853,3.60E-08,0.701085808,0.009246264,0.056488928,4.939810145,3.60E-08,5.123817116,0.701085808,0.409009551,4.422731308,-0.07693332,-0.076840934,0.068397142,-0.056268519,-0.056268519,-0.099478089,6
3702,37022019,81122019,8112,M2329,2019,2019M2329,0,0,0,0,1,0,0,1.787627055,28787292,30739775,20337169,8450123,25823987,0.15850412,15162927,257260,1185481,112585743,142151662,122701219,3.519069284,0.044773848,0.000255192,0.011436643,2901164,2488541,2588829,1454334,49.87,49.87,11411654,109212813,7500246,8537661,0.2231,1805956987,6.234132031,34,0.706463428,0.084217565,1.35047194,0.2231,0.729594442,5.04825704,17.1754446,0.047311147,6.234132031,0.023714069,0.023597078,-0.036906418,3.25E-08,-0.961813123,0.008368962,0.047311147,3.519069284,3.25E-08,3.662542846,-0.961813123,0.632745132,4.624355969,0.069746088,0.065244037,-0.081886929,0.062115669,0.062115669,-0.117417089,6
3702,37022020,81122020,8112,M2329,2020,2020M2329,0,0,0,0,1,0,0,1.41156892,40547997,28787292,31794786,8753211,39256095,0.211209863,25472973,249156,1760230,137509979,112585743,142151662,4.893637269,0.045379885,0.000235627,0.009056012,3477799,2773981,-8053422,1834350,62.08,62.08,12982413,133883606,14491205,7500246,0.2537,1980207305,6.944221378,34,0.784127167,-0.279756151,1.483160065,0.2537,1.127787706,4.408879002,17.51799694,0.063720825,6.944221378,0.034389281,0.029331544,0.343476976,3.47E-08,0.865806898,0.008655069,0.063720825,4.893637269,3.47E-08,4.776759794,0.865806898,-1.027047594,3.910952895,0.215182661,0.21561147,-0.229235898,0.136306519,0.136306519,-0.051547194,6
3702,37022021,81122021,8112,M2329,2021,2021M2329,0,0,1,0,1,0,0,1.172093834,58232354,40547997,46154232,12078122,56724835,0.311381102,33604910,304245,1751620,208738834,137509979,112585743,5.356445449,0.052890183,0.000189653,0.010050396,5215862,4620419,-9643924,3142929,63.47,63.47,21639048,202103211,29581128,14491205,0.4312,2482962982,8.406844384,35,0.792587433,-0.237839714,1.791590448,0.4312,1.083442223,4.622832264,17.87995167,0.077511326,8.406844384,0.059958721,0.017552604,0.315351039,2.47E-08,1.756655329,0.00750333,0.077511326,5.356445449,2.47E-08,5.147944398,1.756655329,0.614684765,3.391289069,0.119621461,0.12663453,-0.118578705,0.227382038,0.227382038,-0.062646819,6
3702,37022022,81122022,8112,M2329,2022,2022M2329,0,0,1,0,1,0,0,1.340727292,45467389,58232354,30782465,14684924,44086734,0.12515776,22566474,303232,1984595,174074521,208738834,137509979,2.751780874,0.036567661,0.000503738,0.011576054,5694621,3897251,10950263,2158409,66,66,15340157,168160669,21663137,29581128,0.3474,2613348898,6.660975162,35,0.677022932,0.188044313,1.044619434,0.3474,0.605622143,5.194331801,17.6325059,0.03706546,6.660975162,0.044049367,-0.006983907,-0.150978853,1.72E-08,-0.595275832,0.005207277,0.03706546,2.751780874,1.72E-08,2.989309362,-0.595275832,1.223183507,3.584585195,-0.110768697,-0.106973121,0.097686306,-0.05232735,-0.05232735,-0.072297498,6
3025,30252017,81762017,8176,M2327,2017,2017M2327,0,0,0,0,1,0,0,3.709784825,1432220,1462363,579154,853066,876951,0.187908884,298829,373064,336859,1354191,1226389,1324330,0.711674188,0.228199154,0.082104371,0.060323839,88194,36657,134566,6025,123.93,123.93,1257875,1012893,335499,307666,0.2686,965484562,0.140260244,87,0.404375026,0.09201956,1.47453421,0.2686,0.557341782,2.697908242,14.17473625,0.004120044,0.140260244,0.031319616,-0.027199572,-0.087899516,6.84E-07,0.08739417,0.255110393,0.004120044,0.711674188,6.84E-07,0.92602931,0.08739417,-0.066974479,0.838635141,-0.085619637,-0.067890849,0.028579033,-0.012751398,-0.012751398,0.074966269,6
3025,30252018,81762018,8176,M2327,2018,2018M2327,0,0,0,0,1,0,0,2.894627919,1209181,1432220,416945,792236,672453,0.208031587,107731,253019,135742,1080407,1354191,1226389,0.540022483,0.211258047,0.102416034,0.0699653,93743,16736,93565,5462,106.77,106.77,783000,784426,324504,335499,0.2746,927668235,0.116464805,89,0.344816037,0.065328651,0.988341858,0.2746,0.533594699,2.439230879,14.00545383,0.00381366,0.116464805,0.030026801,-0.026213141,-0.061514991,6.98E-07,-0.191160576,0.176662105,0.00381366,0.540022483,6.98E-07,0.754358269,-0.191160576,0.089233498,0.945518845,-0.085791589,-0.062704107,0.051739755,-0.03069506,-0.03069506,0.041938166,6
3025,30252019,81762019,8176,M2327,2019,2019M2327,0,0,0,0,1,0,0,2.674401117,1121736,1209181,384324,737412,647199,0.158107843,168122,220305,221945,1081624,1080407,1354191,0.578766951,0.216515145,0.094788022,0.056747077,65181,20148,51030,2897,126.65,126.65,942500,834231,190107,324504,0.2265,913914218,0.118350714,88,0.342615375,0.042202119,1.278118609,0.2265,0.565332237,2.889610291,13.93038804,0.002395837,0.118350714,0.030255637,-0.0278598,-0.039806282,8.27E-07,0.001006466,0.182193567,0.002395837,0.578766951,8.27E-07,0.89450959,0.001006466,-0.226421024,0.893503123,0.012907545,0.019107914,-0.038594153,-0.124473828,-0.124473828,0.047478339,6
3025,30252020,81762020,8176,M2327,2020,2020M2327,0,0,1,0,1,0,0,2.489014558,822618,1121736,200919,621699,397234,0.085349851,80261,195726,121413,411961,1081624,1080407,0.227714899,0.215000678,0.225912162,0.114678331,-33440,-114253,10756,-108891,106.16,106.16,772125,312578,132965,190107,0.2649,926707025,0.044454287,88,0.244243379,0.009588709,1.241959533,0.2649,0.517543344,2.61405146,13.62024722,-0.097073643,0.044454287,0.038904084,-0.135977727,-0.106662352,8.91E-07,-0.596988061,0.174484906,-0.097073643,0.227714899,8.91E-07,0.367253079,-0.596988061,0.001084926,0.964241141,-0.040151584,-0.034230978,0.019093245,-0.054179569,-0.054179569,0.042100758,6
3025,30252021,81762021,8176,M2327,2021,2021M2327,0,0,1,0,1,0,0,2.52323935,743273,822618,137145,606128,478384,0.107526215,25000,150375,189280,259775,411961,1081624,0.275119193,0.242486792,0.291579251,0.169604465,-100548,25798,-129491,-4115,207.76,207.76,669175,191403,167880,132965,0.2739,999656326,0.025986431,91,0.184514976,-0.157413283,1.104015983,0.2739,0.537124157,3.79142069,13.51881869,-0.005002322,0.025986431,0.033198568,-0.03820089,0.152410961,1.22E-06,-0.18500203,0.182800522,-0.005002322,0.275119193,1.22E-06,0.315790561,-0.18500203,-0.81406315,0.500792591,0.081258343,0.088045755,-0.073783364,0.001873165,0.001879304,0.088039084,6
3025,30252022,81762022,8176,M2327,2022,2022M2327,0,0,1,0,1,0,0,2.461624393,774447,743273,257687,516760,514294,0.176760087,100000,135208,223595,326030,259775,411961,0.361024819,0.224921395,0.208615772,0.077410054,-163295,-57515,-53144,-64670,280.26,280.26,717010,233282,202938,167880,0.2629,1140107732,0.02859642,91,0.332736779,-0.071499974,1.387510643,0.2629,0.528964459,1.9885738,13.55990451,-0.087007062,0.02859642,0.055489534,-0.142496596,-0.015507088,1.35E-06,0.089139522,0.181908935,-0.087007062,0.361024819,1.35E-06,0.438640984,0.089139522,-0.204751148,0.349501462,0.000274444,-0.007442754,-0.092355239,0.066550999,0.066549191,0.072543134,6
1569,15692017,82342017,8234,M2325,2017,2017M2325,1,0,0,0,1,0,0,3.366234222,5434653,5236714,3053264,2381389,3584055,0.256371266,1811175,1434577,491398,6364227,6105610,5508430,0.997067054,0.252978299,0.079709759,0.104982113,598855,202163,169369,140687,113.44,113.44,4625152,4904728,1652694,1336067,0.2805,6180667715,0.102969894,101,0.561813974,0.03234261,1.942207678,0.2805,0.706772606,2.511861569,15.50830623,0.026865511,0.102969894,0.044792245,-0.017926733,-0.005477099,1.91E-07,0.049385359,0.273946028,0.026865511,0.997067054,1.91E-07,1.215309257,0.049385359,0.114037161,1.165923898,0.018341687,0.022327203,-0.019429862,0.00827477,0.008259391,0.089487175,6
1569,15692018,82342018,8234,M2325,2018,2018M2325,1,0,0,0,1,0,0,2.540725833,6362587,5434653,3855955,2506632,4275823,0.31374717,2250081,1587759,486231,6637639,6364227,6105610,1.011029223,0.256228871,0.078599183,0.10150311,764861,216262,-130704,158821,129.6,129.6,2975712,5193471,1953816,1652694,0.2943,6698277125,0.099094721,103,0.606035721,-0.02405011,1.187135567,0.2943,0.785787427,1.877387931,15.66594561,0.029223761,0.099094721,0.040612697,-0.011388936,0.05327387,1.84E-07,0.050309008,0.292154623,0.029223761,1.011029223,1.84E-07,1.221354703,0.050309008,0.047586663,1.171045695,0.057340402,0.05978658,-0.056539802,-0.03374099,-0.033744757,0.093927734,6
1569,15692019,82342019,8234,M2325,2019,2019M2325,1,0,0,0,1,0,0,2.299349928,6940376,6362587,4207170,2733206,4444026,0.262665642,2381674,1604288,728053,7213408,6637639,6364227,0.838157026,0.234926611,0.074661381,0.102672135,889723,321120,419171,212973,140.33,140.33,3809760,5414399,1872264,1953816,0.3036,6752857466,0.106820084,106,0.606187619,0.065880592,1.393879569,0.3036,0.689472223,1.999555923,15.75286651,0.033472705,0.106820084,0.03471943,-0.001246724,-0.032407887,1.57E-07,0.090492908,0.252143979,0.033472705,0.838157026,1.57E-07,1.133722494,0.090492908,0.042971829,1.043229586,-0.00188258,-0.002312625,-0.013958454,-0.073912557,-0.07391492,0.076987235,6
1569,15692020,82342020,8234,M2325,2020,2020M2325,1,1,1,1,1,0,0,2.074727106,6498593,6940376,3686246,2812347,4045242,0.219997303,1892987,1534207,834468,6701894,7213408,6637639,0.67458521,0.203448632,0.079390244,0.100807622,883310,239034,926993,185544,147.95,147.95,3576509,5081231,1472908,1872264,0.3097,7101443952,0.09437368,106,0.567237554,0.133565242,1.271716826,0.3097,0.557731454,2.042569772,15.68709625,0.026733998,0.09437368,0.045304838,-0.018570839,-0.106831244,1.44E-07,-0.073701194,0.221055315,0.026733998,0.67458521,1.44E-07,0.965638461,-0.073701194,0.082959338,1.039339655,-0.071144211,-0.067116301,0.060818451,-0.101435364,-0.101540271,0.056122856,6
1569,15692021,82342021,8234,M2325,2021,2021M2325,1,1,1,1,1,0,0,1.978962984,7984247,6498593,5146621,2837626,5370059,0.326684869,2647947,1495061,709436,6780580,6701894,7213408,1.004105504,0.213679023,0.087516702,0.092397258,916734,239900,-559622,179421,148.04,148.04,3442213,5215867,2782314,1472908,0.3139,7632634011,0.088836698,106,0.644596917,-0.086114333,1.213060847,0.3139,0.734949396,1.616304773,15.89298103,0.027609207,0.088836698,0.052407729,-0.024798522,0.11372354,1.54E-07,0.012108159,0.230059184,0.027609207,1.004105504,1.54E-07,1.043392008,0.012108159,-0.0787115,1.031283849,0.078004068,0.08177877,-0.095583019,0.065151832,0.065063358,0.065801397,6
1569,15692022,82342022,8234,M2325,2022,2022M2325,1,1,1,1,1,1,0,1.847504676,8843596,7984247,5307149,3536447,6297382,0.282600225,2570000,1436124,1464475,7916697,6780580,6701894,0.693486311,0.200486909,0.06966188,0.098948968,1691099,1399012,428084,930475,161.52,161.52,4625152,5906015,2413265,2782314,0.321,7917518705,0.099989622,106,0.600112104,0.053616077,1.307852769,0.321,0.581391332,2.421017604,15.99520414,0.116538855,0.099989622,0.052207518,0.064331337,0.062922778,1.25E-07,0.142294821,0.179869686,0.116538855,0.693486311,1.25E-07,0.99153959,0.142294821,0.009855156,0.849244769,0.074269897,0.067325983,-0.028178362,-0.100031571,-0.100112759,0.071027715,6
5609,56092017,83672017,8367,M2600,2017,2017M2600,0,0,0,0,1,0,0,3.604193218,4831251,4916548,2835886,1995365,1193506,0.198612319,2477593,1909341,307293,1551091,1520337,1530199,0.217643761,0.053667329,0,0.11131842,719998,250269,345529,167141,9.09,9.09,1762776,1070056,0,0,0.4126,845084610,0.183542687,28,0.586987925,0.070278781,0.883435361,0.4126,0.847274348,1.090245797,15.390616,0.0339956,0.183542687,0.027577455,0.006418145,-0.036283181,2.03E-07,0.006255202,0.388349915,0.0339956,0.217643761,2.03E-07,0.31548375,0.006255202,-0.002005879,0.309228548,-0.002323495,-0.016627496,0.021600936,-0.042692769,-0.042948462,0.033668102,6
5609,56092018,83672018,8367,M2600,2018,2018M2600,0,0,0,0,1,0,0,2.882277037,5093261,4831251,2858985,2234276,1214424,0.148657356,2462005,1879798,201382,1649772,1551091,1520337,0.241147893,0.055788656,0,0.105671572,790412,234095,334439,181023,9.6,9.6,1857900,1165046,0,0,0.4096,921332567,0.17906368,28,0.561327016,0.0692241,0.831544536,0.4096,0.930379937,1.156651487,15.44342885,0.037469177,0.17906368,0.022954452,0.014514725,-0.031754922,2.07E-07,0.020425559,0.389091355,0.037469177,0.241147893,2.07E-07,0.341479257,0.020425559,0.006365639,0.321053698,-0.025185597,-0.019350302,0.048770487,-0.058562629,-0.058646371,0.034051762,6
5609,56092019,83672019,8367,M2600,2019,2019M2600,0,0,1,0,1,0,0,2.6646407,7139025,5093261,4670949,2468076,1238507,0.187837419,2818430,2033086,286207,1834310,1649772,1551091,0.24109544,0.062058277,0,0.095411899,865484,326100,737787,202557,13.79,13.79,2312234,1227962,0,0,0.348,963786569,0.190323258,28,0.654283883,0.144855526,0.936856888,0.348,0.981748039,0.899937343,15.78108677,0.039769609,0.190323258,0.019302816,0.020466793,-0.105085916,1.96E-07,0.036231797,0.399171768,0.039769609,0.24109544,1.96E-07,0.360144513,0.036231797,0.019374817,0.323912715,-0.050006247,-0.050830836,0.080895957,-0.064083929,-0.064187038,0.042815478,6
5609,56092020,83672020,8367,M2600,2020,2020M2600,0,0,1,0,1,0,0,2.245825437,7376368,7139025,4775844,2600524,1414914,0.143058051,3118052,2190604,360802,1903290,1834310,1649772,0.186000329,0.03817314,0,0.080865239,998205,394361,638557,263881,19.95,19.95,2425817,1327861,0,0,0.3307,841502081,0.226177694,28,0.647451971,0.089445968,0.93281854,0.3307,0.750490998,0.937878799,15.81379193,0.036963171,0.226177694,0.020662207,0.016300964,-0.052482797,1.40E-07,0.009662384,0.306849185,0.036963171,0.186000329,1.40E-07,0.266603633,0.009662384,0.025849188,0.256941249,-0.01783851,-0.012148449,0.051233928,-0.043070875,-0.043165457,0.02944396,6
5609,56092021,83672021,8367,M2600,2021,2021M2600,0,0,1,0,1,0,0,2.11831244,9764058,7376368,6383432,3380626,2438889,0.128138672,4399285,2952737,980163,2448575,1903290,1834310,0.219611467,0.040897092,0,0.070873467,1451921,937628,899502,734199,24.58,24.58,4372961,1619935,0,0,0.3183,1541461552,0.158847621,29,0.653768341,0.121943753,1.293535872,0.3183,0.921828737,1.318834691,16.09421865,0.099533944,0.158847621,0.068461607,0.031072337,-0.022409809,1.36E-07,0.073923237,0.400296867,0.099533944,0.219611467,1.36E-07,0.331948596,0.073923237,0.009351486,0.258025359,0.016779715,0.018336426,-0.053163895,0.006742429,0.006443127,0.02533201,6
5609,56092022,83672022,8367,M2600,2022,2022M2600,0,0,1,0,1,0,0,1.998037129,11278279,9764058,7357078,3921201,2220587,0.090323306,5033377,4447657,901712,2339082,2448575,1903290,0.162847251,0.02984548,0,0.065354699,1467831,416650,880675,244210,10.05,10.05,3329391,1590050,0,0,0.3222,1841241202,0.127038326,30,0.652322752,0.090195593,0.849074301,0.3222,0.824745818,0.885040105,16.23838922,0.025011117,0.127038326,0.059815688,-0.034804571,-0.065184476,1.02E-07,-0.011213883,0.455513169,0.025011117,0.162847251,1.02E-07,0.239560437,-0.011213883,0.055846145,0.250774319,-0.026447917,-0.030483964,0.002792327,-0.00991262,-0.010229109,0.01344061,6
1437,14372017,84112017,8411,M9900,2017,2017M9900,1,0,0,0,1,0,0,3.594513329,10412240,9943606,4502835,5909405,5678477,0.250628595,3520002,4206670,1652349,7081506,6199692,6417620,0.651204603,0.063764292,0.029246604,0.028047424,2163065,439974,175617,280071,121.67,121.67,4551578,6101635,1510959,1137272,0.6853,397985246,1.779338825,86,0.432455936,0.017661299,0.770226106,0.6853,0.782116468,2.011505194,16.1584926,0.028165939,1.779338825,0.031560524,-0.003394585,0.01050464,1.01E-07,0.088681511,0.423052764,0.028165939,0.651204603,1.01E-07,0.712166793,0.088681511,-0.021916395,0.623485283,-0.015426337,-0.002161365,-0.028354608,0.057274179,0.05426311,0.01177922,6
1437,14372018,84112018,8411,M9900,2018,2018M9900,1,0,0,0,1,0,0,2.70764263,9567866,10412240,4075448,5492418,4767916,0.147189942,3118914,3988900,1783704,5541338,7081506,6199692,0.447077382,0.052333216,0.026108135,0.032060488,1962988,-26871,1106578,-138688,119.83,119.83,2192475,5045613,1120423,1510959,0.6733,434768189,1.274550011,88,0.425951618,0.106276651,0.399182109,0.6733,0.655730947,1.524345409,16.07392075,-0.013319708,1.274550011,0.038999804,-0.052319513,-0.11959636,9.60E-08,-0.147918988,0.383097201,-0.013319708,0.447077382,9.60E-08,0.532194609,-0.147918988,0.084690134,0.680113597,-0.12964386,-0.10521543,0.062181321,0.013073994,0.010251813,-0.022971022,6
1437,14372019,84112019,8411,M9900,2019,2019M9900,1,0,0,0,1,0,0,2.546394017,10429277,9567866,5235285,5193992,5343721,0.231517979,3999579,4298510,1883677,6072725,5541338,7081506,0.559900295,0.057086606,0.021655682,0.030600595,1902784,53967,224084,-60204,144.39,144.39,2797598,5505736,971738,1120423,0.6846,442427892,1.372590903,89,0.501979667,0.023420479,0.538621931,0.6846,0.764004638,1.478223137,16.16012751,-0.006292312,1.372590903,0.024483685,-0.030775997,-0.029712791,1.05E-07,0.055538717,0.44926528,-0.006292312,0.559900295,1.05E-07,0.634700047,0.055538717,-0.16097299,0.57916133,-0.010416336,0.020878459,-0.032639285,0.0106489,0.007624173,-0.004591722,6
1437,14372020,84112020,8411,M9900,2020,2020M9900,1,0,0,0,1,0,0,2.116413789,10163331,10429277,4824279,5339052,5094413,0.212400246,3604381,4536593,1875571,5792494,6072725,5541338,0.511351362,0.048876159,0.01863964,0.035086441,1919049,219983,223477,67130,112.93,112.93,2490652,5146124,1158639,971738,0.6805,435906608,1.328838309,90,0.474674986,0.021427852,0.466497049,0.6805,0.677694341,1.50237423,16.1342968,0.006436688,1.328838309,0.025042818,-0.01860613,-0.014991164,9.59E-08,-0.026869648,0.434986337,0.006436688,0.511351362,9.59E-08,0.555407053,-0.026869648,0.050951471,0.5822767,0.021068766,0.043244844,-0.048701441,0.076880945,0.074187575,-0.027196286,6
1437,14372021,84112021,8411,M9900,2021,2021M9900,1,1,1,1,1,0,0,2.206140852,12791247,10163331,6925404,5865843,5848457,0.309842413,4029367,6087070,1104620,7814598,5792494,6072725,0.74989499,0.059760329,0.01713575,0.030403739,2308918,501890,-107128,389869,119.59,119.59,2885297,7007130,1772940,1158639,0.6708,526139802,1.485270259,90,0.541417424,-0.010540639,0.491881048,0.6708,0.864931979,1.312383006,16.36427167,0.038360356,1.485270259,0.03961158,-0.001251224,0.048900995,9.84E-08,0.198960754,0.598924703,0.038360356,0.74989499,9.84E-08,0.768901259,0.198960754,-0.027572751,0.569940505,0.038008359,0.046649811,-0.02251485,0.083984257,0.081993565,-0.019175007,6
1437,14372022,84112022,8411,M9900,2022,2022M9900,1,0,1,1,1,0,0,1.969105895,12987054,12791247,6983051,6004003,5198382,0.186032214,4522364,7014372,2117574,8680126,7814598,5792494,0.549886184,0.0512151,0.011872869,0.031572929,1931003,-122583,1173876,-304294,83.25,83.25,2948373,7957964,848706,1772940,0.66,579275697,1.498444703,90,0.537693229,0.091771819,0.491067876,0.66,0.657386492,1.21019537,16.37946357,-0.023789236,1.498444703,0.032433432,-0.056222668,-0.115561055,7.82E-08,0.067665647,0.548372805,-0.023789236,0.549886184,7.82E-08,0.678598889,0.067665647,0.158084978,0.610933242,-0.072743815,-0.04486733,0.020062399,-0.008658919,-0.010752986,-0.019484794,6
3147,31472017,84162017,8416,M2330,2017,2017M2330,0,0,0,0,1,0,0,3.785245703,1162031,1062453,259674,902357,894769,0.216295686,0,209107,458487,993257,929059,893494,0.41171233,0.278952575,0.066687675,0.169823117,514545,281810,178087,230056,76.49,76.49,2500485,428676,38820,30071,0.4129,80802985,1.229233054,34,0.223465639,0.167618709,2.77105957,0.4129,0.417778481,8.739263051,13.96567989,0.216532873,1.229233054,0.046440059,0.170092813,0.048914164,9.41E-07,0.06042432,0.196815294,0.216532873,0.41171233,9.41E-07,0.934871472,0.06042432,0.033474422,0.874447152,0.058922948,-0.023009783,0.133503854,-0.24240354,-0.242633991,0.042781748,6
3147,31472018,84162018,8416,M2330,2018,2018M2330,0,0,0,0,1,0,0,2.769083675,1295087,1162031,282749,1012338,1021096,0.223753927,0,219867,562516,1189421,993257,929059,0.473721441,0.277897061,0.064942522,0.154792122,600007,349009,284247,273368,72.56,72.56,3526250,541723,47576,38820,0.3983,90795506,1.309999858,34,0.218324329,0.244612235,3.483273373,0.3983,0.387099828,10.64432165,14.07408843,0.235250178,1.309999858,0.063628289,0.171621889,-0.009362057,8.61E-07,0.168811331,0.189209238,0.235250178,0.473721441,8.61E-07,1.0235708,0.168811331,0.055246375,0.854759469,-0.022143442,-0.035232,0.20357297,-0.238003717,-0.23825493,0.031871254,6
3147,31472019,84162019,8416,M2330,2019,2019M2330,0,0,0,0,1,0,0,2.542705389,1350886,1295087,284277,1066609,1081801,0.200635942,0,220682,596252,1229233,1189421,993257,0.468989342,0.263945202,0.06865582,0.154875439,656491,335748,253513,266358,76.86,76.86,3258255,575500,79458,47576,0.4015,106461637,1.154625304,35,0.210437446,0.195749784,3.054779212,0.4015,0.363185639,10.0175656,14.11627123,0.205668036,1.154625304,0.073267395,0.132400641,0.009918253,7.72E-07,0.030740792,0.170399363,0.205668036,0.468989342,7.72E-07,0.949150906,0.030740792,0.151467816,0.918410115,0.024960106,0.020400163,0.132474541,-0.223398705,-0.224168802,0.01734159,6
3147,31472020,84162020,8416,M2330,2020,2020M2330,0,0,1,0,1,0,0,2.293949101,1482148,1350886,331492,1150656,1207542,0.222331122,0,217788,700079,1290000,1229233,1189421,0.425502966,0.250235031,0.065862016,0.149183721,739361,356877,307305,280714,85.36,85.36,3244150,610603,43661,79458,0.4282,113382246,1.137744264,36,0.223656477,0.227484036,2.819391721,0.4282,0.333541838,8.969732741,14.20900294,0.207799918,1.137744264,0.076005218,0.1317947,-0.019684118,7.40E-07,0.04498307,0.161218637,0.207799918,0.425502966,7.40E-07,0.954928839,0.04498307,0.029471029,0.909945769,-0.005797991,-0.001375019,0.139092129,-0.282518569,-0.282697357,0.039056227,6
3147,31472021,84162021,8416,M2330,2021,2021M2330,0,0,1,0,1,0,0,2.169980501,1640823,1482148,367378,1273445,1363473,0.221118944,0,217771,818442,1381774,1290000,1229233,0.432247657,0.234992052,0.064296332,0.136445613,862641,412981,327785,320285,78.05,78.05,3455725,647792,36524,43661,0.4278,128438743,1.07582336,38,0.223898617,0.221155377,2.713682177,0.4278,0.306988911,8.810089042,14.3107085,0.216095154,1.07582336,0.073711553,0.142383601,-0.005060223,6.75E-07,0.061919592,0.146929321,0.216095154,0.432247657,6.75E-07,0.932278018,0.061919592,0.040999279,0.870358426,-0.006226024,-0.016014594,0.155588948,-0.192362863,-0.192564081,0.021031057,6
