"Key","Year","Adopt_Ind","Industry","POST","RPA_Ctd","Adopt","Big4","LGTA","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"64122017","2017","1","M2328","0",0,"0","1",16.83151844,0.016835194,0.547148818,0.630249385,0.120835383,1.827656329,15,2.708050201,52.76,0.053104819,0.033552768,7546481,20409651,2377050,1562238,2466208,27874928,7585442,19463435,27419463,8669917,26518732,0.162188689,23084538,1.25826397,0.547148818,-0.037226309,-0.044483097,-0.048643958,-0.036801755,0.042871062,-0.007030325,-0.046444525,5.14e-08,0.023401059,0.079119642,0.122129008,0.080265277,0.547148818,0.126709802,0.080265277,0.045493373,0.034771904,0.126709802,5.14e-08,1.432168988,0.023401059,0.046278111,1.408767928,0.037226309,0.044483097,0.048643958,-0.000961017999999997,-0.04383208,0.035840737,0,0.00120908530778522,0.0021766680093132,1,"212"
"64192022","2022","1","M2326","0",0,"0","0",13.10913426,0.000131223,0.860226847,0.332418646,-0.070551184,1.162484063,17,2.833213344,39.29,0.06513701,0.354606285,329404,493429,5218,71733,-34812,179038,10121,448078,266028,26903,255605,0.253621021,94367,0.197481242,0.860226847,0.237426121,0.231604327,0.170286299,0.083028311,-0.0848784,-0.089451664,0.237782261,2.23e-06,-0.194140306,-0.156687005,0.011645294,0.160090431,0.860226847,-0.07769183,0.160090431,0.034728434,0.125361996,-0.07769183,2.23e-06,0.399568825,-0.194140306,0.023261575,0.593709131,0.237426121,0.231604327,0.170286299,-0.091301753,-0.00642335300000001,-0.174330064,0,0.015715630041104,0.0163961991648881,1,"284"
"64562021","2021","1","M2326","0",0,"0","1",18.34249375,0.080770559,1.308889975,0.651081323,0.060456039,0.764006157,12,2.48490665,58.02,0.04127777,0.003963894,32267702,92479148,21885096,4363036,5590923,132377670,38429176,92212366,127104736,39073186,119723967,0.097583224,119636412,1.29423455,1.308889975,0.00445311,-0.000410873,0.001638398,0.047201199,0.048193433,0.048386864,-0.01331586,1.08e-08,0.057182504,0.064166492,0.237333635,0.047315086,1.308889975,0.060630946,0.047315086,0.044126304,0.003188782,0.060630946,1.08e-08,1.435573945,0.057182504,0.080040989,1.37839144,0.00445311,0.00068169595,0.001638398,0.143781496,0.095588063,0.096580297,0,1.0168330643524e-05,0.168213867815137,1,"74"
"64882022","2022","1","M2324","0",0,"0","1",18.94833976,0.01263588,0.255616063,0.67949679,0.22163582,3.912117213,12,2.48490665,67.66,0.029725679,0.023495242,54324005,169495978,39487086,15367386,37566380,70286871,10160143,150644976,61130592,9117714,55358788,0.035570891,39945282,0.273394428,0.255616063,-0.117847706,-0.119975375,-0.110655936,-0.100416831,-0.016561449,0.062362108,-0.14735967,6.64e-09,0.060780514,0.053860741,0.262120165,0.102010611,0.255616063,0.249370281,0.102010611,0.102511119,-0.000500508,0.249370281,6.64e-09,0.466572951,0.060780514,0.038313949,0.405792437,0.117847706,0.119975375,0.110655936,-0.054616172,-0.038054723,0.045800659,0,2.50508258064e-07,0.236364756980652,1,"236"
"64912020","2020","1","M1722","0",0,"0","1",15.67431026,0.018972812,0.115839282,0.283713716,0.186130023,8.632650192,14,2.63905733,65.31,0.094122958,0.138934042,4595715,6416031,3090551,715359,1194216,3978413,574715,5309705,3355133,253311,3132671,0.216365504,1973888,0.34150692,0.115839282,-0.071409341,-0.063392571,-0.076954038,-0.104126763,-0.136872489,-0.024039201,-0.090185236,1.88e-07,0.117385052,0.056853629,0.582057007,0.134726694,0.115839282,0.22491193,0.134726694,0.041185059,0.093541635,0.22491193,1.88e-07,0.749271946,0.117385052,0.041897243,0.631886894,0.071409341,0.063392571,0.076954038,-0.265038453,-0.128165964,-0.16091169,0,0.00875003747847323,0.0304361644757295,1,"279"
"64912021","2021","1","M1722","0",0,"0","1",15.96318488,0.02407923,0.196591921,0.356861527,0.307400913,5.08667902,14,2.63905733,70.03,0.097701126,0.112075456,5508427,8564916,4915392,1248436,2632863,5595043,627333,6416031,3978413,574715,3355133,0.234461305,2630738,0.43876144,0.196591921,-0.20968653739,-0.21002086477,-0.19857491826,-0.23886711046,-0.011313873,-0.047665963,-0.215776233,1.56e-07,0.251967299,0.243766279,0.766111012,0.194580731,0.196591921,0.39529428595,0.194580731,0.038036449,0.156544282,0.39529428595,1.56e-07,0.872041142,0.251967299,0.097144169,0.620073843,0.214957539,0.21793474,0.231813674,-0.312651981,-0.301338108,-0.058979836,0,0.0245061122268955,0.0738427031025791,1,"22"
"64942021","2021","1","M2324","0",0,"0","1",14.42086369,0.000481016,0.46505691,0.363365557,0.31861344061,2.150274469,17,2.833213344,50.92,0.161920085,0.031875862,1166250,1831899,101268,543068,891010,2267421,239311,992354,1160306,209709,1044641,0.554551098,1035748,1.123797556,0.46505691,-0.20968653739,-0.206236564,-0.19857491826,-0.039675177,-0.33594845944,-0.27679769599,-0.2509198107,1.01e-06,0.828050952159999,0.69771545872,0.102048261,0.32974351137,0.46505691,0.39529428595,0.329997178139999,0.132367761,0.25939317214,0.39529428595,1.01e-06,2.284891279,0.828050952159999,0.116556189,1.169246055,0.22010726,0.206236564,0.206266921,-0.63546342663,-0.33213815974,-0.53149931529,0,0.0672848177528515,0.040725050880795,1,"208"
"65092019","2019","1","M1721","0",0,"0","1",15.57186562,0.013342253,0.820467038,0.523892604,0.081572327,1.218818007,48,3.871201011,63.79,0.029714885,0.083703162,2757276,5791290,2522049,214001,472409,3747684,1091553,5215728,3459556,838270,3185747,0.120303436,2830841,0.535983472,0.820467038,-0.004076197,0.002606181,0.001413348,0.000893976,0.002805917,-0.04304485,-0.049543995,1.92e-07,0.055242145,0.006680755,0.48354688,0.041029939,0.820467038,0.090573933,0.041029939,0.039553631,0.001476308,0.090573933,1.92e-07,0.718535169,0.055242145,0.052496794,0.663293024,0.004076197,0.002606181,0.001413348,-0.039344957,-0.042150874,-0.040238933,0,2.179485310864e-06,0.0226105553905633,1,"276"
"65302022","2022","1","M2327","0",0,"0","1",13.19845738,0.00024051,0.555431602,0.136249564,0.145820822,1.800401699,21,3.044522438,50.1,0.055545628,0.056012429,466021,539532,15786,53776,78675,274207,54058,514063,271302,56799,249476,0.120105901,151727,0.309001037,0.555431602,-0.040787007,-0.043502481,-0.028717711,-0.1645413,-0.043899185,0.102898151,-0.048435698,1.95e-06,0.005651058,0.01098309,0.030708298,0.104609746,0.555431602,0.153045444,0.104609746,0.055489534,0.049120213,0.153045444,1.95e-06,0.533411274,0.005651058,0.042457831,0.527760216,0.040787007,0.043502481,0.028717711,-0.105542334,-0.061643149,0.058998966,0,0.00241279532516537,0.0133405066500878,1,"163"
"65382019","2019","1","M2328","0",0,"0","1",14.53757022,0.000806281,0.260882091,0.312036078,0.108668756,3.833149283,29,3.36729583,63.96,0.052875106,0.070670202,1416290,2058669,345014,284410,223713,1499458,821056,1631572,881847,511876,897756,0.198519587,793706,0.50787584,0.260882091,0.049397634,0.071591171,0.03792169,-0.066572464,-0.181709557,-0.090709981,0.037201546,6.13e-07,0.378537386,0.18903916,0.211461094,0.174316549,0.260882091,0.137115003,0.174316549,0.042841694,0.131474855,0.137115003,6.13e-07,0.919026558,0.378537386,-0.009750719,0.540489172,0.049397634,0.071591171,0.03792169,-0.338992002,-0.157282445,-0.272419538,0,0.017285637497271,0.0136539657900859,1,"134"
"65382022","2022","1","M2328","0",0,"0","1",14.75229897,0.000604218,0.436796755,0.315389731,0.045285376,2.289394297,29,3.36729583,63.65,0.091859759,0.070359609,1746970,2551773,765629,170409,115558,1487757,699731,2381072,1321757,545060,1938460,0.160313926,923914,0.408124156,0.436796755,0.070085392,0.078798759,0.073822874,0.044166886,-0.099273292,-0.063790226,0.023036263,4.2e-07,0.069716497,0.004757941,0.321548025,0.071568184,0.436796755,0.048531922,0.071568184,0.055373661,0.016194524,0.048531922,4.2e-07,0.624826549,0.069716497,-0.259002248,0.555110051,0.070085392,0.078798759,0.073822874,-0.118896632,-0.01962334,-0.163063518,0,0.000262262607586576,0.0348671319769775,1,"172"
"65602021","2021","1","M2326","0",0,"0","1",13.58082566,0.000749829,0.739261638,0.287516755,0.218143193,1.352701058,24,3.17805383,51.29,0.057011848,0.013371904,563446,790820,1948,192318,172512,1228920,178449,619957,737184,236638,343218,0.180436708,873173,1.573315569,0.739261638,-0.076797767,0.001246149,-0.036094894,-0.198348416,-0.082011979,0.032216126,0.031947377,1.61e-06,0.793177591,0.69771545872,0.003142153,0.310211837,0.739261638,0.27826446,0.310211837,0.044126304,0.25939317214,0.27826446,1.61e-06,1.982266512,0.793177591,0.60439278796,1.189088921,0.076797767,0.001246149,0.036094894,-0.248144269,-0.16613229,-0.049795853,0,0.0672848177528515,0.0242438172906674,1,"175"
"65682021","2021","1","M2324","0",0,"0","1",14.36924681,0.000218764,0.371206368,0.14283333,0.049602211,2.693919303,17,2.833213344,45.11,0.272718369,0.03868935,1491248,1739741,226155,166464,86295,1031214,89891,1695517,1062851,118475,1128319,0.229815449,472070,0.359510403,0.371206368,0.031479245,0.026399159,0.026428319,0.039602593,-0.122410935,-0.062986602,0.047282923,5.9e-07,-0.018659205,-0.001800631,0.133384095,0.098178904,0.371206368,0.05089598,0.098178904,0.132367761,-0.034188857,0.05089598,5.9e-07,0.608200331,-0.018659205,-0.038612411,0.626859536,0.031479245,0.026399159,0.026428319,-0.145794944,-0.023384009,-0.185397537,0,0.00116887794296645,0.0126227939900503,1,"128"
"65922020","2020","1","M9900","0",0,"0","1",18.88440566,0.033845461,0.648057568,0.85117569,-0.109643784,1.543072791,24,3.17805383,48.08,0,0.243478332,23662850,158998553,4658912,2792480,-6045505.1,14665572,79991359.7999977,136380915,13721765,75596535.7099994,11083472,0.045666947,5232055,0.038375523,0.648057568,0.124189906,0.159978971,0.180751144,0.175884951,-0.018310679,-0.019688174,0.148302884,7.33e-09,0.006920374,-0.139683562,0.034161026,0.020475592,0.648057568,-0.127827292,0.020475592,0.024920576,-0.004444984,-0.127827292,7.33e-09,0.107533902,0.006920374,0.019345031,0.100613528,0.124189906,0.159978971,0.180751144,0.137886098,0.156196777,-0.037998853,0,1.9757882760256e-05,0.12363468684466,1,"220"
"65922021","2021","1","M9900","0",0,"0","1",19.12159367,0.034031532,0.578027666,0.873517659,-0.171259499,1.730020999,24,3.17805383,57.34,0,0.282892344,25493679,201559196,5976675,3530192,-6045505.1,17957948,79991359.7999977,158998553,14665572,75596535.7099994,13721765,0.047847398,6028233,0.03790593,0.578027666,0.214576332,0.257455763,0.242554099979999,0.232692635,-0.020890694,0.001220285,0.239304813,6.29e-09,0.020706956,-0.217889159,0.037589493,0.022202667,0.578027666,-0.217102146,0.022202667,0.038440879,-0.016238211,-0.217102146,6.29e-09,0.112944097,0.020706956,0.005935947,0.092237141,0.214576332,0.257455763,0.250927877,0.213022226,0.23391292,-0.019670409,0,0.000263679496480521,0.198365990672058,1,"25"
"65922022","2022","1","M9900","0",0,"0","1",19.3582048,0.039238948,0.482328425,0.871192205,-0.172454576,2.073276108,24,3.17805383,55.2,0,0.276195987,32893014,255365088,6886804,4069584,-6045505.1,22787250,79991359.7999977,201559196,17957948,75596535.7099994,14665572,0.048931188,8174315,0.040570305,0.482328425,0.207078605,0.169354111,0.17216912,0.234097339,-0.004586138,-0.007540484,0.238681553,4.96e-09,0.02395972,-0.202488697,0.03416765,0.020190515,0.482328425,-0.218491038,0.020190515,0.032433432,-0.012242917,-0.218491038,4.96e-09,0.113054876,0.02395972,0.016334536,0.089095156,0.207078605,0.169354111,0.17216912,0.221970717,0.226556855,-0.012126622,0,0.000149889016668889,0.250408080205321,1,"14"
"66132020","2020","1","M2331","0",1,"1","1",15.39511422,0.00064255,1.192181448,0.520257439,0.045818779,0.838798491,26,3.258096538,65.75,0.030518816,0.017548158,2328206,4853032,134268,407392,222360,3877444,1623383,4331168,4406270,1348222,4866703,0.083357884,2921911,0.602122568,1.192181448,0.076993565,0.076994547,0.062671708,0.027001134,-0.137054776,0.047924012,0.04272104,2.31e-07,-0.122097781,-0.185628219,0.031000414,0.09406054,1.192181448,0.0513395,0.09406054,0.045626501,0.048434039,0.0513395,2.31e-07,0.895242115,-0.122097781,-0.10630689,1.017339895,0.076993565,0.076994547,0.062671708,-0.06212963,0.074925146,-0.089130764,1,0.00234585613385352,0.040660346643986,1,"296"
"66132021","2021","1","M2331","1",1,"1","1",15.7075679,0.000931726,1.319972795,0.547433507,0.092529008,0.757591371,26,3.258096538,65.34,0.023501012,0.015935825,3001874,6633001,253454,623872,613745,6259858,2226588,4853032,3877444,1623383,4406270,0.112154834,4870838,1.053938857,1.319972795,-0.078122984,-0.063467903,-0.068182892,-0.033654586,0.02233192,0.010475545,0.002086737,2.06e-07,0.490912485,0.366618024,0.052225907,0.128553037,1.319972795,0.1264663,0.128553037,0.074242504,0.054310532,0.1264663,2.06e-07,1.289885993,0.490912485,-0.108968167,0.798973508,0.078122984,0.063467903,0.068182892,-0.000847120999999999,-0.023179041,0.032807465,1,0.00294963388612302,0.0630247112223433,1,"297"
"66132022","2022","1","M2331","1",1,"1","1",16.02991581,0.001149621,0.502007746,0.624235225,0.130012335,1.992001135,26,3.258096538,62.83,0.024720286,0.016005501,3440488,9155962,362947,955557,1190388,8592983,2072886,6633001,6259858,2226588,3877444,0.11154981,6670533,1.125444878,0.502007746,-0.021094436,-0.012858066,-0.018824797,-0.042885208,0.085834976,0.012769285,-0.035403432,1.51e-07,0.35174501,0.374917326,0.05471837,0.144061037,0.502007746,0.179464469,0.144061037,0.061910017,0.08215102,0.179464469,1.51e-07,1.295489478,0.35174501,0.359175884,0.943744468,0.021094436,0.012858066,0.018824797,0.055719053,-0.030115923,0.098604261,1,0.0067487900870404,0.100022464906294,1,"298"
"66692021","2021","1","M2325","0",1,"1","1",18.25506831,0.025237152,0.234622351,0.677002041,-0.167723429,4.262168526,11,2.397895273,69.22,0.012767299,0.004861817,27370026,84737458,1038420,8648012,-6045505.1,192625942,13166129,54724165,186927647,8167300,163600423,0.077371761,177004761,2.91992277004,0.234622351,0.26384159625,0.268039598449999,0.242554099979999,0.269108981,-0.031866682,0.128005832,0.35755994523,1.83e-08,0.104127582,0.012781666,0.018975529,0.158029127,0.234622351,-0.259710806,0.158029127,0.052407729,0.105621397,-0.259710806,1.83e-08,3.16470225012,0.104127582,0.426269163,2.87708477416,0.272296724419998,0.276926081449999,0.254952806059999,0.365248131,0.30006764253,0.09613915,1,0.0111558795042316,0.17604464152752,1,"299"
"66692022","2022","1","M2325","1",1,"1","1",18.30232259,0.036990887,0.156226474,0.563395155,0.31861344061,6.40096377,11,2.397895273,68.66,0.012047868,0.004458391,38787006,88837782,2156578,14174709,30677601,292876040,19780870,84737458,192625942,13166129,186927647,0.072518071,258967339.939998,2.91992277004,0.156226474,-0.20968653739,-0.194672921,-0.195315109,-0.201440413,0.078685868,0.080592837,-0.194753211,1.18e-08,0.828050952159999,0.69771545872,0.025450114,0.167277959,0.156226474,0.362031169,0.167277959,0.052207518,0.115070441,0.362031169,1.18e-08,3.16470225012,0.828050952159999,0.067246471,2.27320888,0.23590799,0.194672921,0.195315109,-0.042161708,-0.120847576,0.159278705,1,0.0132412063919345,0.214789385668662,1,"300"
"66702019","2019","1","M3700","0",0,"0","1",16.28536634,0.02927688,0.398125598,0.438032824,0.172689752,2.511770168,13,2.564949357,51.28,0.028930135,0.021257667,6642869,11820742,2612107,2265689,2041321,17200853,3078637,10441929,16007920,2826672,14448588,0.154985348,12796704,1.254616843,0.398125598,0.034443479,0.042739066,-0.028080291,-0.02947699,-0.07650401,0.008229969,0.021487218,9.58e-08,0.114244504,0.090114384,0.250155599,0.216979928,0.398125598,0.19549271,0.216979928,0.087590631,0.129389297,0.19549271,9.58e-08,1.647286914,0.114244504,0.14933371,1.53304241,0.034443479,0.042739066,0.028080291,-0.097751031,-0.021247021,-0.068274041,0,0.0167415901781542,0.0279746057370791,1,"21"
"66702022","2022","1","M3700","0",0,"0","1",16.93218199,0.049094478,0.488687493,0.434749664,0.230251616,2.04629751,13,2.564949357,59.85,0.018186155,0.018244524,12758336,22571125,5014764,5115928,5197038,33716308,5648259,17325721,23215008,3934304,14229734,0.164711933,25101104,1.427026096,0.488687493,0.01001649,0.022343826,0.022920736,-0.04107954,-0.127041334,0.00151149,-0.004681479,5.77e-08,0.606110418,0.507184954,0.289440422,0.295279371,0.488687493,0.29996085,0.295279371,0.109364764,0.185914607,0.29996085,5.77e-08,1.946026258,0.606110418,0.518608951,1.33991584,0.01001649,0.022343826,0.022920736,-0.166609384,-0.03956805,-0.125529844,0,0.0345642410959645,0.129575919256601,1,"243"
"66892022","2022","1","M2336","0",1,"1","1",15.56894786,0.045614165,0.284847174,0.510729655,-0.004903179,3.510654454,10,2.302585093,51.26,0.004874947,0.065304986,2825251,5774417,9163,100648,-28313,8617734,1604837,4237674,10148921,1316111,7025288,0.230773769,7522887,1.781120492,0.284847174,0.019455706,0.009218638,0.004895823,-0.01534172,0.239539183,0.12039091,0.030432025,2.36e-07,-0.361327228,-0.42946036,0.002162271,0.023750765,0.284847174,-0.00668126,0.023750765,0.080798493,-0.057047728,-0.00668126,2.36e-07,2.033600036,-0.361327228,0.60439278796,2.394927264,0.019455706,0.009218638,0.004895823,0.344588373,0.10504919,0.359930093,1,0.00325444326996198,0.0515636448953515,1,"301"
"66972019","2019","1","M2330","0",1,"1","1",13.76118636,0.011531252,0.441088475,0.449403194,-0.025145572,2.267118859,33,3.496507561,48.45,0.00555132,0.012405143,521484,947125,20611,60398,-23816,1227636,469668,942237,1217463,391338,1124667,0.106160127,1064736,1.089824535,0.441088475,0.127352078,0.102923774,0.101918324,0.093634351,0.010533421,0.147585592,0.089376664,1.06e-06,0.010796647,-0.072335304,0.021874539,0.064100646,0.441088475,-0.025276019,0.064100646,0.073267395,-0.009166749,-0.025276019,1.06e-06,1.302895131,0.010796647,0.098484776,1.292098485,0.127352078,0.102923774,0.101918324,0.251753364,0.241219943,0.158119013,1,8.4029287229001e-05,0.0077880058099312,1,"302"
"66972020","2020","1","M2330","1",1,"1","1",13.7576081,0.010750414,0.54546473,0.437325032,0.259424716,1.833299103,33,3.496507561,41.01,0.005302132,0.01463876,531020,943742,16751,65780,244830,1230637,499748,947125,1227636,469668,1217463,0.104119308,1066170,1.130306982,0.54546473,-0.16931569,-0.16291509,-0.161515639,-0.188555818,0.05961605,0.132929364,-0.189045796,1.06e-06,0.003168536,-0.028590735,0.017686155,0.06945229,0.54546473,0.258498086,0.06945229,0.077628046,-0.008175756,0.258498086,1.06e-06,1.29933958,0.003168536,0.010740926,1.296171044,0.16931569,0.16291509,0.161515639,0.00398959600000001,-0.055626454,0.192545414,1,6.6842986171536e-05,0.0121104076806094,1,"303"
"66972021","2021","1","M2330","1",1,"1","1",13.65305398,0.01035913,0.6115059,0.355694292,0.183783835,1.635307198,33,3.496507561,45.89,0.006662513,0.015245627,547694,850053,30684,72481,156226,1325626,340254,943742,1230637,499748,1227636,0.117658216,1133326,1.16653916,0.6115059,-0.102182465,-0.081349203,-0.080693813,-0.105034453,0.05131248,0.116149464,-0.088737176,1.06e-06,0.100651449,0.269653147,0.032513123,0.076801711,0.6115059,0.165538887,0.076801711,0.072142441,0.004659269,0.165538887,1.06e-06,1.404648728,0.100651449,0.003179895,1.303997279,0.102182465,0.081349203,0.080693813,0.062427491,0.011115011,0.167461944,1,2.1708787614361e-05,0.0147514072865163,1,"304"
"66972022","2022","1","M2330","1",1,"1","1",13.69403308,0.009613729,0.274532698,0.374919688,0.081552736,3.642553354,33,3.496507561,47.25,0.007140634,0.015361497,553578,885611,33265,55641,72224,1330274,367203,850053,1325626,340254,1230637,0.155106799,1146926,1.348565325,0.274532698,-0.042489601,-0.043252396,-0.043316567,-0.048704524,0.026497174,0.074858958,-0.019508195,1.18e-06,0.005467894,-0.026234835,0.039132854,0.065455919,0.274532698,0.084964114,0.065455919,0.085944348,-0.02048843,0.084964114,1.18e-06,1.564930657,0.005467894,0.111744797,1.559462763,0.042489601,0.043252396,0.043316567,0.052651608,0.026154434,0.101356132,1,0.0004197757638649,0.0179141316113451,1,"305"
"67032022","2022","1","M1722","0",0,"0","1",14.05767918,0.006520873,0.217653994,0.223446616,0.185723178,4.594448196,14,2.63905733,65.3,0.016279753,0.459863653,989336,1274009,10096,181912,236613,1707704,142192,1126531,1355628,88215,1328963,0.60103315396,593026,0.546653399,0.217653994,-0.043895925,-0.040681869,-0.05076117,0.036220315,-0.33594845944,-0.27679769599,-0.04855703,8.88e-07,0.312531124,0.264616775,0.008962026,0.161479799,0.217653994,0.21003683,0.161479799,0.043733321,0.117746479,0.21003683,8.88e-07,1.515896145,0.312531124,0.02367001,1.203365021,0.043895925,0.040681869,0.05076117,-0.63546342663,-0.268034513,-0.53149931529,0,0.0138642333168974,0.0312062034987895,1,"261"
"67152022","2022","1","M2328","0",0,"0","1",15.24535016,0.001368322,0.347734709,0.315677799,0.119768676,2.875755494,12,2.48490665,53.88,0.058126838,0.015975004,2859118,4178029,819715,584332,500397,3369201,1287071,3123914,2473397,995510,2404160,0.140293555,2231087,0.744280092,0.347734709,0.047169644,0.068575406,0.046225927,-0.030820992,-0.107349905,-0.034285196,0.026868537,3.2e-07,0.286756934,0.193424979,0.262399989,0.187051244,0.347734709,0.160182707,0.187051244,0.055373661,0.131677583,0.160182707,3.2e-07,1.078519127,0.286756934,0.022163542,0.791762193,0.047169644,0.068575406,0.046225927,-0.172456093,-0.065106188,-0.141635101,0,0.0173389858647219,0.0442133043126251,1,"324"
"67212022","2022","1","M9900","0",0,"0","1",13.83639887,0.004552951,0.489991265,0.450653604,0.016624099,2.040852708,15,2.708050201,41.44,0,0,560942,1021108,123807,66757,16975,2644037,472842,859768,2216920,334794,2078325,0.059633529,2519870,2.91992277004,0.489991265,0.0883723,0.129766703,0.116223234,0.256164652,0.174407633,0.124150249,0.057901666,1.16e-06,0.49678169,0.336217445,0.144000475,0.077645365,0.489991265,0.019743698,0.077645365,0.032433432,0.045211933,0.019743698,1.16e-06,3.075291241,0.49678169,0.161200463,2.578509551,0.0883723,0.129766703,0.116223234,0.536012190189999,0.30006764253,0.298557882,0,0.00204411888559649,0.0239509773095606,1,"228"
"67352021","2021","1","M2331","0",0,"0","1",13.77963154,6.7533e-05,0.274635451,0.353589557,0.081380078,3.641190518,21,3.044522438,44.32,0.111173067,0.059677117,623629,964757,416686,155027,78512,453725,82943,828446,340312,40529,218186,0.158767138,129128,0.281541585,0.274635451,0.087913842,0.089020678,0.039486167,-0.047734517,-0.095130582,0.016413058,0.092359671,1.21e-06,0.136898482,0.085701422,0.502973036,0.187129879,0.274635451,0.094770208,0.187129879,0.074242504,0.112887375,0.094770208,1.21e-06,0.547682046,0.136898482,0.147415764,0.410783563,0.087913842,0.089020678,0.039486167,-0.126452041,-0.031321459,-0.078717524,0,0.0127435594343906,0.0179980139115218,1,"4"
"67632021","2021","1","M2336","0",0,"0","1",15.21551747,0.008832106,0.0854832,0.878683023,0.151385076,11.69820503,27,3.295836866,39.01,0.039413097,0.057376024,491968,4055228,14506,317412,613901,1406842,12075,2970267,1021129,394,843612,0.070971061,798374,0.268788631,0.0854832,-0.087911399,-0.083999481,-0.090314711,-0.067698152,0.207299567,0.159261861,-0.099818973,3.37e-07,0.129858023,0.12592538,0.004883736,0.10686312,0.0854832,0.206682093,0.10686312,0.106577349,0.000285771,0.206682093,3.37e-07,0.473641595,0.129858023,0.059764661,0.343783572,0.087911399,0.083999481,0.090314711,0.298863276,0.091563709,0.366561428,0,8.1665064441e-08,0.0439883123387559,1,"260"
"67682022","2022","1","M3700","0",0,"0","1",16.81332651,0.026974321,1.059115438,0.294473273,0.060612521,0.944184141,9,2.197224577,52.32,0.020606655,0.019947222,14139967,20041717,4682878,1802024,1214779,18524986,3351556,16477190,12335924,1764362,13514535,0.123277573,14240644,0.880587285,1.059115438,0.051075182,0.054952723,0.054730783,0.068526402,-0.02296799,0.01437753,0.035639875,6.07e-08,0.375613924,0.279287184,0.284203678,0.109364764,1.059115438,0.073724889,0.109364764,0.109364764,0,0.073724889,6.07e-08,1.124280657,0.375613924,-0.071529854,0.748666733,0.051075182,0.054952723,0.054730783,0.059935942,0.082903932,-0.00859046,0,0,0.0559520345035104,1,"139"
"67702021","2021","1","M2324","0",0,"0","1",18.69877768,0.013921411,0.484016019,0.495721911,0.183181688,2.066047322,15,2.708050201,45.65,0.066688763,0.008096436,66595681,132061421,52484369,16092355,24191234,65622945,10797764,78914033,45684615,6234704,35897121,0.098431644,38038331,0.493586305,0.484016019,0.00998191,0.012200722,0.012609491,-0.090008326,0.003157857,0.04230793,-0.102629136,1.27e-08,0.252658865,0.194835689,0.665082838,0.203922603,0.484016019,0.306551738,0.203922603,0.132367761,0.071554842,0.306551738,1.27e-08,0.831575101,0.252658865,0.124027294,0.578916237,0.00998191,0.012200722,0.012609491,-0.044542539,-0.047700396,0.045465787,0,0.00512009541364496,0.0987504081285792,1,"53"
"68032018","2018","1","M2335","0",0,"0","1",16.02111184,0.112616112,0.518278137,0.402651606,0.172535649,1.929465915,24,3.17805383,58.5,0,0,5421359,9075707,2131233,980472,1565883,4847096,1061775,7057129,4479587,996006,4955565,0.025325029,3539458,0.504165504,0.518278137,-0.079876778,-0.081993502,-0.118132767,-0.102452572,-0.015477028,0.028110193,-0.082953139,1.42e-07,0.052076276,0.042756764,0.301997172,0.138933552,0.518278137,0.221886691,0.138933552,0.045476419,0.093457134,0.221886691,1.42e-07,0.686836814,0.052076276,-0.067446408,0.634760538,0.079876778,0.081993502,0.118132767,-0.089819407,-0.074342379,0.012633165,0,0.00873423589549395,0.0166231285455747,1,"312"
"68112022","2022","1","M2336","0",1,"1","1",15.50063537,0.038054561,0.186887026,0.669846271,0.103272426,5.350826226,11,2.397895273,54.5,0.008145186,0.042167471,1780560,5393124,1537,436771,556961,7189523,1985365,4122858,6203675,1831888,5428894,0.108153373,6225556,1.541140636,0.186887026,0.019744265,0.017386989,0.020316757,0.04267098,0.129600925,0.16081401455,-0.029152108,2.43e-07,0.239117622,0.201891746,0.00044285266,0.10593889,0.186887026,0.135090998,0.10593889,0.080798493,0.025140397,0.135090998,2.43e-07,1.743820185,0.239117622,0.18792328,1.504702563,0.019744265,0.017386989,0.020316757,0.343113656,0.213512731,0.300442676,1,0.000632039561317609,0.0822943200179515,1,"306"
"68742022","2022","1","M2330","0",1,"1","1",13.99542505,0.010672409,0.157632494,0.598490538,-0.122352489,6.343869685,24,3.17805383,42.96,0.011356572,0.034652071,480653,1197115,2236,91557,-146470,1476766,473624,560596,1164726,278457,722313,0.18131774,1256104,2.788476907,0.157632494,0.258360215,0.268039598449999,0.242554099979999,0.239900524,0.29913833501,0.068387848,0.35755994523,1.78e-06,0.556621881,0.208479904,0.003988612,0.163320823,0.157632494,-0.2612755,0.163320823,0.085944348,0.077376475,-0.2612755,1.78e-06,2.634278518,0.556621881,0.60439278796,2.077656637,0.258360215,0.276926081449999,0.254952806059999,0.536012190189999,0.30006764253,0.377040072989998,1,0.00598711888342562,0.0300458773538159,1,"307"
