Code,Key,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
6116,61162022,-0.000148896,-0.004077384,0.030991772,-0.038242899,0.049420036,-0.048649385,-0.041537983,0.034673123,-0.076211107,0.008899231,1.65E-08,0.281284526,-0.169674976,0.128390748,0.450959503
6120,61202022,0.074557319,0.064625767,0.065820275,-0.097016224,0.10505402,-0.059179957,0.00632892,0.034673123,-0.028344203,-0.008185432,5.04E-08,0.728542491,-0.293048533,0.301879628,1.021591024
6125,61252022,-0.049942446,-0.043505406,-0.036544472,0.055180072,0.00890848,0.007802607,0.042265942,0.034673123,0.007592819,0.116104043,9.52E-08,0.510449522,0.125672005,-0.024622543,0.384777517
6164,61642022,0.067749746,0.067741244,0.065107527,-0.051388258,-0.027650484,0.056906239,0.034673123,0.034673123,0,0.008000891,5.57E-07,0.492988227,-0.038332916,0.107947455,0.531321143
6167,61672022,-0.038877481,-0.032722192,-0.071754585,0.079626388,-0.015584538,-0.007697676,0.116818925,0.034673123,0.082145801,0.181947138,4.69E-07,1.01030024,0.129253985,0.176855655,0.881046254
6168,61682022,-0.002245064,-0.005398245,-0.033006793,0.054968461,-0.074009209,0.005131431,0.085967857,0.034673123,0.051294733,0.121937953,2.16E-07,0.534353109,-0.114841254,0.106696926,0.649194362
6176,61762022,-0.047304522,-0.043480791,-0.068499783,0.06822868,-0.004339711,-0.052019898,0.099875256,0.034673123,0.065202132,0.163564425,1.48E-08,0.871532072,0.026381645,0.012335733,0.845150427
6209,62092022,-0.051005986,-0.049089386,-0.039698797,0.020984492,0.054253044,-0.013070149,0.014045074,0.034673123,-0.02062805,0.107001776,2.16E-07,0.774546115,-0.006960037,0.137219532,0.781506152
6222,62222022,0.163776753,0.137115972,0.063960981,-0.031575896,-0.042985166,-0.070491954,0.04949841,0.034673123,0.014825286,-0.016348982,3.32E-06,0.030885467,-0.848895572,-0.883186939,0.87978104
6225,62252022,-0.034175098,-0.031681668,-0.023638622,0.018938232,0.013884436,-0.012507315,-0.160757946,0.034673123,-0.19543107,-0.129828851,4.07E-05,1.392624287,0.132192339,0.314955175,1.260431948
6226,62262022,-0.010526334,-0.008797357,0.015407388,-0.003826405,-0.028201809,0.016215276,0.001335317,0.034673123,-0.033337806,0.042696389,3.63E-07,0.340560644,0.001013738,0.045839593,0.339546907
6234,62342022,0.010421475,0.014466439,0.011739091,0.018724494,0.043065173,-0.06465067,0.045812658,0.034673123,0.011139534,0.064922575,2.49E-07,0.333093337,0.024501109,0.010744962,0.308592228
6244,62442022,0.023223195,0.02466032,0.019954668,-0.021463178,0.065373904,-0.056715409,0.031181751,0.034673123,-0.003491372,0.052114931,1.15E-07,0.613746114,-0.0587425,0.251292737,0.672488614
6246,62462022,-0.056805911,-0.054931335,-0.033355137,-0.053280294,0.112176177,-0.005693412,0.016764309,0.034673123,-0.017908815,0.093615182,7.82E-07,1.515820974,0.020232059,0.347372107,1.495588916
6278,62782022,-0.086489904,-0.0851966,-0.097395201,0.062751567,0.050113393,-0.069670755,0.073076254,0.034673123,0.03840313,0.189634817,1.80E-08,1.234447969,0.049304329,0.438469821,1.18514364
6405,64052022,0.028857335,0.028279234,0.045007022,-0.012900941,0.024603753,-0.037330243,0.001386355,0.034673123,-0.033286768,0.015279165,3.11E-07,0.116709688,-0.051499638,0.030714894,0.168209327
6419,64192022,0.268371581,0.263004276,0.184427793,-0.120098848,-0.118563014,0.144641125,0.160090431,0.034673123,0.125417307,-0.07769183,2.23E-06,0.399568825,-0.194140306,0.023261575,0.593709131
6443,64432022,0.038160182,0.050913159,0.06499341,-0.073608119,0.122103494,-0.053997125,0.018538737,0.034673123,-0.016134387,0.016891023,9.78E-08,0.88026625,0.27838614,0.149889867,0.60188011
6456,64562022,-0.011044392,-0.014319214,-0.010687289,-0.056233262,0.163344649,-0.042384707,0.03639441,0.034673123,0.001721286,0.083957294,1.08E-08,1.356644862,-0.074787767,0.057017545,1.43143263
6477,64772022,0.039176342,0.0514627,0.061614487,-0.034464875,0.044225141,-0.057360555,0.034783745,0.034673123,0.000110622,0.022210535,1.52E-07,0.497851586,0.262852253,-0.082600694,0.234999333
6556,65562022,0.061522165,0.069546933,0.01517668,-0.000994688,-0.09261931,0.043401842,0.128285864,0.034673123,0.09361274,0.100363302,4.41E-07,0.993598984,0.113528371,0.1857984,0.880070614
6560,65602022,0.006482462,-0.033368101,-0.092144213,0.061491357,-0.179764802,-0.047762569,0.042127159,0.034673123,0.007454036,0.134060848,1.26E-06,0.460905136,-1.093076806,0.621805215,1.553981943
7402,74022022,0.013543171,0.023038296,0.013952505,-0.016476231,-0.081355663,0.070355075,0.07522009,0.034673123,0.040546966,0.066951816,1.33E-06,0.86646473,0.136690199,0.184783991,0.729774531
8049,80492022,0.045585275,0.055865571,-0.018309401,0.051519536,-0.083480525,-0.021466932,0.183196435,0.034673123,0.148523311,0.151182768,4.06E-07,0.98219764,0.160693746,0.101540332,0.821503894
8064,80642022,0.089715754,0.088098428,0.085797053,-0.076889518,0.01204875,0.002201152,0.049361329,0.034673123,0.014688205,-0.011964593,1.31E-07,0.51220544,-0.079908276,0.094758847,0.592113716
8069,80692022,0.081240003,0.091150007,0.026262526,0.043963758,-0.166560522,0.043809954,0.17434389,0.034673123,0.139670767,0.105788495,1.75E-08,0.527284854,0.182598582,0.075209772,0.344686272
8105,81052022,0.044430424,0.047123686,0.030317211,-0.036195111,0.061316767,-0.039704112,0.04968346,0.034673123,0.015010336,0.056460597,8.10E-08,0.843154403,0.011744641,0.251808823,0.831409762
8111,81112022,-0.009965135,-0.011703261,-0.022771581,0.046767311,-0.048017092,-0.003171328,0.046464875,0.034673123,0.011791751,0.096169051,4.17E-07,0.351271117,-0.115213707,0.071763368,0.466484824
8215,82152022,0.124910124,0.125143776,0.073389398,-0.098499322,-0.029139734,0.058787541,0.102697713,0.034673123,0.06802459,0.031116406,7.99E-08,1.242250555,-0.075237923,0.114448141,1.317488478
8240,82402022,-0.056796101,-0.065856784,-0.061380427,0.021847846,0.018704592,-0.035827076,0.029840269,0.034673123,-0.004832855,0.128995468,1.05E-07,0.964299437,-0.187552314,0.068962628,1.15185175
2323,23232021,0.064440518,0.050636927,0.060476487,-0.077794686,0.016717452,0.002379634,0.005286714,0.04328013,-0.037993415,-0.036663482,4.03E-08,0.351259215,-0.027737906,0.094971947,0.378997121
2349,23492021,-0.00038039,-0.004575926,0.008234069,-0.017582465,0.01856439,-0.006264333,-0.006451214,0.04328013,-0.049731344,0.023312997,5.11E-08,0.382428017,0.045975461,-0.061422582,0.336452556
2374,23742021,0.174946158,0.167418722,0.143252966,-0.110120328,0.024233278,0.04842098,0.078906753,0.04328013,0.035626623,-0.068510838,1.10E-07,0.391555946,0.014604022,-0.344877986,0.376951924
2393,23932021,-0.061266906,-0.060121781,-0.065930949,0.070449922,-0.093831785,0.032327439,0.065946447,0.04328013,0.022666317,0.135403565,3.30E-08,0.826705157,0.111836562,0.022152532,0.714868595
2406,24062021,-0.027679831,-0.048045899,-0.029374676,-0.00865632,0.016010298,-0.037085766,-0.017455604,0.04328013,-0.060735734,0.043933225,6.38E-08,0.532477532,-0.07698493,0.06927972,0.609462462
2409,24092021,-0.098822247,-0.081944341,-0.121013083,0.190497441,-0.065645712,-0.037134307,0.15581568,0.04328013,0.11253555,0.25712957,2.46E-09,0.910169844,0.244873641,0.005312656,0.665296203
2426,24262021,0.083965839,0.08676234,0.056962956,-0.003974548,-0.005497731,-0.01988098,0.116952671,0.04328013,0.073672541,0.041178218,1.61E-07,0.509501241,0.118342157,-0.014695186,0.391159083
2429,24292021,0.026022742,0.023881949,0.040588897,-0.082778954,-0.028669499,0.016429987,-0.009668115,0.04328013,-0.052948245,-0.017442476,1.03E-06,1.00348233,0.078292312,-0.073881087,0.925190018
2438,24382021,-0.023888367,-0.03529737,-0.034400125,0.036479595,-0.026960061,-0.019790198,0.019314663,0.04328013,-0.023965467,0.068732016,1.05E-06,0.397094995,-0.003104142,-0.054773397,0.400199138
2466,24662021,0.01366989,0.005008181,0.015397794,-0.022413397,0.012096856,-0.022266673,0.013531727,0.04328013,-0.029748403,0.013975568,2.46E-07,0.330494427,0.023804598,-0.258494183,0.306689829
2486,24862021,0.122831889,0.147504196,0.143407847,-0.138947352,0.0899158,-0.003967385,0.063135559,0.04328013,0.019855429,-0.070989759,1.65E-07,0.985956649,0.294866402,0.08762379,0.691090248
2489,24892021,0.193571236,0.214299717,0.138304685,-0.033199854,0.091198159,-0.0092835,0.262839062,0.04328013,0.219558932,0.04638482,5.23E-08,1.16347581,0.286998963,0.079942785,0.876476847
2491,24912021,0.066092693,0.052102642,0.046002548,-0.028363145,-0.043282434,-0.018715552,0.057380294,0.04328013,0.014100164,-0.002514911,4.60E-07,0.170142028,-0.014129168,0.035687519,0.184271196
3008,30082021,0.013723504,-0.002710087,-0.037363995,0.084189471,-0.091963071,-0.049899148,0.109012383,0.04328013,0.065732253,0.121895455,5.84E-09,0.274191007,-0.052442111,-0.028027935,0.326633118
3019,30192021,-0.00609898,0.010546366,0.005709377,0.005798523,-0.000982231,-0.000813851,0.092925745,0.04328013,0.049645615,0.079060602,4.96E-08,1.040379619,0.258733191,-0.116927604,0.781646428
3024,30242021,0.021611067,0.016734132,0.038754922,-0.060038585,0.103548633,0.006109964,0.002923144,0.04328013,-0.040356986,-0.020256872,2.70E-07,0.414047051,0.068769638,-0.018692057,0.345277413
3031,30312021,0.03324202,0.025862204,0.016462353,0.0052475,-0.031793371,-0.005839123,0.072641193,0.04328013,0.029361063,0.046965228,2.87E-07,0.440246501,0.044941415,-0.111484157,0.395305086
3038,30382021,0.018508046,0.020729433,0.016863908,-0.039603287,0.015744571,-0.011037175,0.065536884,0.04328013,0.022256754,0.041561692,2.77E-07,1.159097792,0.123602283,-0.102588144,1.035495509
3049,30492021,-0.004518027,-0.00853446,-0.027673146,0.075462683,-0.018803896,-0.051048664,0.060124882,0.04328013,0.016844752,0.106914478,5.74E-08,0.216634318,0.039555011,-0.07558559,0.177079307
3050,30502021,0.000405561,-0.007860763,-0.012663287,0.035356433,-0.00201732,-0.026145984,0.028381016,0.04328013,-0.014899114,0.064429927,1.82E-07,0.184733442,0.008841794,-0.010047957,0.175891648
3051,30512021,0.084879964,0.083202454,0.065464478,-0.020598151,0.009491668,-0.023257816,0.091955169,0.04328013,0.048675039,0.017386534,1.14E-07,0.362380032,0.087874431,-0.011000042,0.274505601
3059,30592021,0.024451567,0.034630371,0.057050442,-0.064529464,0.065341726,0.044515641,0.019041868,0.04328013,-0.024238261,-0.014361591,6.79E-08,0.617317833,0.20268171,-0.005889125,0.414636123
3066,30662021,0.035821398,0.030501771,0.003972532,0.056403977,-0.002861966,-0.008566654,0.113313676,0.04328013,0.070033546,0.084867028,6.69E-07,0.290211736,0.065234579,-0.055316681,0.224977157
3128,31282021,0.075473598,0.078458912,0.074141444,-0.088987469,-0.100405242,0.082338029,0.034953,0.04328013,-0.00832713,-0.02907157,9.81E-07,0.914337579,0.108560159,0.030176423,0.80577742
3149,31492021,-0.047965582,-0.054042161,-0.027829223,-0.015653514,0.107549221,-0.044231371,-0.02984589,0.04328013,-0.073126019,0.03843608,2.47E-07,0.645822848,0.040841392,-0.103164808,0.604981455
3230,32302021,-0.027851951,-0.021428814,0.000621971,-0.041878871,0.040828404,0.005122239,-0.024677298,0.04328013,-0.067957428,0.028807948,7.67E-07,1.077150971,0.143186153,0.177600312,0.933964818
3297,32972021,0.003738637,-0.000913997,0.015571324,-0.024564577,-0.014991721,0.019811839,-0.01766597,0.04328013,-0.0609461,-0.001387857,1.17E-06,0.284970958,0.051002575,-0.008259384,0.233968383
3339,33392021,0.041703356,0.05258425,0.047021518,-0.026523765,0.127535312,-0.026739627,0.075058847,0.04328013,0.031778717,0.024798057,9.32E-07,0.799902117,0.206094872,0.076328534,0.593807244
3356,33562021,0.038401842,0.029219644,0.022223867,-0.010783896,-0.035550092,0.08145021,0.072782028,0.04328013,0.029501898,0.033655962,4.06E-07,0.505579035,0.03606422,-0.090812718,0.469514815
3362,33622021,0.152571932,0.155768657,0.166678908,-0.195604632,0.037051687,0.012739388,-0.002274052,0.04328013,-0.045554182,-0.132271881,2.28E-07,0.83129137,0.104029553,0.217422433,0.727261817
3406,34062021,-0.023557787,-0.027001029,-0.061398076,0.095640831,-0.115759493,0.009921306,0.087193119,0.04328013,0.04391299,0.151840298,3.82E-08,0.639562097,0.03195798,0.147288891,0.607604117
3434,34342021,-0.029871427,0.013533005,0.053904245,-0.074136682,0.03946319,0.03471196,0.036356082,0.04328013,-0.006924048,0.001240675,1.95E-06,1.558633618,0.541113955,-0.335397874,1.017519664
3437,34372021,-0.082815915,-0.120667553,-0.126373826,0.072158563,0.004702216,-0.025460196,0.019099391,0.04328013,-0.024180739,0.151271909,2.16E-07,0.950764962,-0.234176298,0.311811815,1.18494126
3441,34412021,-0.00989786,-0.002133658,0.016608589,-0.014123617,-0.018920754,0.011108981,0.028705267,0.04328013,-0.014574863,0.018063412,1.05E-06,0.484481287,0.193148244,-0.084525167,0.291333043
3454,34542021,0.039270658,0.025678135,0.021492639,-0.059327101,0.041315263,0.174945007,0.04328013,0.04328013,0,0.025650121,2.11E-07,1.148385677,-0.019554305,-0.216798569,1.167939981
3455,34552021,0.001161787,0.00156902,-0.020055235,0.056130065,-0.236893635,0.114312842,0.114402707,0.04328013,0.071122577,0.111502749,2.55E-07,0.703866695,0.116921983,-0.028735087,0.586944712
3481,34812021,-0.108977504,-0.095818565,-0.135282725,0.199875634,-0.080816587,-0.03281325,0.151610148,0.04328013,0.108330018,0.268079465,2.63E-09,0.922322796,0.211206854,0.047264859,0.711115942
3490,34902021,0.003804666,-0.000990833,-0.024245491,0.076729532,-0.017507782,-0.024390242,0.077676039,0.04328013,0.034395909,0.108303681,6.23E-07,0.32739541,0.046693754,0.074959191,0.280701656
3504,35042021,0.046090412,0.049974481,0.062599684,-0.08956179,0.049223011,0.027586907,0.004890117,0.04328013,-0.038390013,-0.026360473,1.81E-07,0.827165727,0.119122759,-0.165756893,0.708042967
3516,35162021,-0.013210161,-0.000817905,0.013800503,-0.012058901,0.038369259,-0.021567201,0.02490214,0.04328013,-0.01837799,0.032132398,5.68E-07,0.611208376,0.212855912,0.032163064,0.398352464
3523,35232021,-0.027988224,-0.032782112,0.006198612,-0.041853048,0.061681073,0.011042395,-0.092994461,0.04328013,-0.13627459,-0.017163386,7.72E-07,0.228340044,0.030839905,0.123341094,0.197500139
3531,35312021,0.023513082,0.027656695,0.038025636,-0.056723787,0.01187516,-0.007608732,0.029369149,0.04328013,-0.013910981,0.001341024,3.80E-07,0.783770607,0.138682179,-0.077829555,0.645088428
3535,35352021,-0.138952856,-0.142553073,-0.125163592,0.133570246,-0.077171608,0.017428517,0.040656341,0.04328013,-0.002623789,0.180838845,4.20E-07,0.591824385,0.112443584,-0.262200661,0.4793808
3563,35632021,0.004076168,0.003858301,-0.068409579,0.157713348,-0.330457365,0.062931204,0.222810745,0.04328013,0.179530615,0.215660045,2.70E-07,0.741453546,0.095007208,-0.039249052,0.646446339
3576,35762021,-0.066739309,-0.071747664,-0.037092456,-0.003076188,0.028361009,-0.039244062,-0.041329576,0.04328013,-0.084609706,0.041147201,3.08E-08,0.440606874,0.055185931,-0.173381283,0.385420943
3591,35912021,0.028358095,0.024667388,0.021543905,-0.014828898,-0.028262678,0.000797671,0.033936348,0.04328013,-0.009343782,0.033737902,2.66E-07,0.559437424,0.054360321,-0.095202421,0.505077103
3615,36152021,0.024808718,0.031285193,0.032755832,-0.011983121,0.00059121,-0.01445499,0.045369761,0.04328013,0.002089632,0.024866628,3.24E-07,0.411432166,0.153235893,0.095788899,0.258196273
3622,36222021,0.036722913,0.036270833,0.039410111,-0.02058764,0.036637572,-0.025483165,0.044972478,0.04328013,0.001692348,0.011374617,1.92E-07,0.277911081,0.100252831,0.002568963,0.17765825
3623,36232021,-0.114797109,-0.113882146,-0.07093604,0.008355467,0.124354456,-0.034991934,-0.057271796,0.04328013,-0.100551926,0.045441128,1.58E-06,0.632925719,0.117305923,-0.177597341,0.515619796
3630,36302021,-0.03487273,-0.048394738,-0.009234856,-0.040740375,0.051119134,0.020121702,-0.08443536,0.04328013,-0.12771549,-0.001984951,1.34E-07,0.323385538,-0.036597061,-0.104247036,0.359982598
3666,36662021,-0.130374626,-0.150613496,-0.121817325,0.073901906,0.07926466,-0.029477395,-0.013515319,0.04328013,-0.056795449,0.132949094,4.20E-07,0.725550121,-0.044823483,0.195961622,0.770373604
3673,36732021,0.033612162,0.008585579,0.005866375,-0.076896761,0.146035518,-0.118128767,0.013124055,0.04328013,-0.030156075,0.018131719,1.20E-08,1.23280887,-0.137458894,-0.263372701,1.370267763
3691,36912021,-0.066448644,-0.088692742,-0.06343407,0.01383754,0.014011533,-0.042406912,-0.03377213,0.04328013,-0.07705226,0.069291045,7.57E-08,0.578104688,-0.091072076,0.072630629,0.669176764
4729,47292021,-0.037009649,-0.039695676,-0.001340321,-0.042927073,0.072969146,-0.013396245,-0.053765309,0.04328013,-0.097045439,-0.007482584,3.01E-07,0.345415343,0.070845126,-0.03315326,0.274570217
4933,49332021,-0.031771113,-0.037604388,-0.045528835,0.049562266,-0.039295782,-0.017993015,0.0700707,0.04328013,0.02679057,0.107092995,2.40E-07,0.711578448,0.056924172,0.090428747,0.654654277
4934,49342021,0.022354979,-0.003988871,0.093056759,-0.26091739,0.177753551,-0.017817081,-0.239776699,0.04328013,-0.283056829,-0.215871461,2.54E-07,0.401831131,-0.154491968,-0.034292436,0.556323099
4935,49352021,0.032655254,0.018680022,-0.011169716,0.025824743,0.000357569,-0.057538804,0.102510506,0.04328013,0.059230376,0.096622595,8.04E-08,0.874911961,-0.025942261,0.475882115,0.900854221
4942,49422021,-0.006867012,-0.002314162,-0.015184033,0.027433803,-0.05355706,-0.028620979,0.088597654,0.04328013,0.045317525,0.092289203,9.76E-08,0.850616042,0.141985348,-0.03507659,0.708630694
4956,49562021,0.007524554,0.017879094,0.010392512,0.013976975,-0.013132095,-0.005852948,0.055003892,0.04328013,0.011723762,0.064681517,3.82E-07,0.672843062,0.175520709,0.042513678,0.497322353
4960,49602021,0.054284785,0.055932995,0.055179949,-0.053703822,0.040252014,-0.055603168,0.052375036,0.04328013,0.009094906,0.007179888,6.86E-08,0.764112087,0.115121837,-0.373284128,0.64899025
4972,49722021,-0.02497534,-0.017977689,-0.020022315,0.03471049,-0.092245799,0.056367419,0.06986143,0.04328013,0.0265813,0.087010136,7.28E-07,0.765569085,0.17668306,-0.20195771,0.588886026
4976,49762021,-0.022249395,-0.023079466,-0.001900436,-0.010421059,0.113830831,-0.044885147,0.00256914,0.04328013,-0.040710989,0.042660177,4.26E-07,0.69162259,0.107246698,0.055291926,0.584375892
4995,49952021,0.023352692,0.037893042,0.010114597,0.021966472,-0.105919686,0.062908644,0.091853282,0.04328013,0.048573152,0.085545121,8.19E-07,0.989081525,0.200188704,-0.290320388,0.78889282
5220,52202021,-0.016245084,-0.040982211,-0.083865462,0.110061677,-0.085818972,0.002549117,0.102433021,0.04328013,0.059152891,0.16969871,7.54E-07,0.75938931,-0.13026858,0.103530375,0.889657891
5230,52302021,0.018307546,0.016847744,0.01775479,-0.01418691,-0.017535684,0.07476559,0.028218832,0.04328013,-0.015061298,0.031587099,4.80E-07,0.56107119,0.077217918,-0.023050383,0.483853271
5234,52342021,-0.001272592,-0.005451404,-0.058452846,0.104382244,-0.205004148,0.06212586,0.156445979,0.04328013,0.113165849,0.180980321,2.30E-07,1.037769284,0.049970696,-0.053973069,0.987798589
5243,52432021,0.079593956,0.092758074,0.099990524,-0.117710412,0.035068012,-0.013328938,0.04739988,0.04328013,0.00411975,-0.033046878,1.02E-07,1.230775843,0.219993308,-0.021699467,1.010782535
5245,52452021,-0.042362215,-0.045070492,-0.085391524,0.134410878,-0.121690612,0.042740988,0.120067553,0.04328013,0.076787423,0.197640739,6.07E-07,0.88228394,0.064472182,-0.004863192,0.817811758
5251,52512021,-0.043095351,-0.058117788,0.005180058,-0.093154503,-0.02158137,0.118910629,-0.121488462,0.04328013,-0.164768591,-0.071274734,1.57E-06,0.304781566,-0.01954479,-0.199631597,0.324326356
5315,53152021,0.062326135,0.064954554,0.054711762,-0.0511496,-0.038310741,-0.030947596,0.094901991,0.04328013,0.051621861,0.021915608,5.18E-07,1.072570251,0.144138262,-0.043342532,0.92843199
5371,53712021,0.084237596,0.093673622,0.091326237,-0.122264771,0.057663038,0.026703194,0.043136484,0.04328013,-0.000143646,-0.045250897,2.12E-08,1.054115317,0.15642564,-0.132689892,0.897689676
5392,53922021,0.007338055,0.002872451,0.015467908,-0.043837766,0.0289174,-0.007518336,0.014627507,0.04328013,-0.028652623,0.018338264,6.43E-08,0.761359614,0.061046409,-0.076974107,0.700313205
5432,54322021,0.105423653,0.105316093,0.117827397,-0.111581607,0.118418939,-0.048311567,0.018827835,0.04328013,-0.024452295,-0.10807385,2.81E-06,0.282403465,0.12460547,-0.029114426,0.157797995
5443,54432021,-0.017779315,-0.004800529,0.003010613,-0.003918101,-0.073629757,0.037519939,0.052694769,0.04328013,0.009414639,0.054625193,1.64E-07,0.789258489,0.221615565,-0.127233447,0.567642924
5484,54842021,-0.001286691,0.004929901,0.053168877,-0.090240846,-0.056013739,0.080724143,-0.044685147,0.04328013,-0.087965276,-0.054229831,1.33E-06,0.599064695,0.185905754,0.033019125,0.413158942
6116,61162021,-0.021751282,-0.016036354,-0.059654629,0.141797435,-0.066715131,-0.035041061,0.159330859,0.04328013,0.116050729,0.188578049,1.92E-08,0.525456874,0.149600576,0.061823386,0.375856298
6120,61202021,-0.080077142,-0.058360447,-0.010909407,-0.034727185,0.156301509,-0.045523004,-0.032886476,0.04328013,-0.076166606,0.036616016,5.07E-08,1.027487212,0.303621949,-0.079104155,0.723865263
6125,61252021,-0.218434939,-0.231565817,-0.182102165,0.106328398,-0.014285433,0.002430207,-0.094983058,0.04328013,-0.138263188,0.149244556,9.75E-08,0.39406613,-0.025216936,-0.006387636,0.419283067
6164,61642021,-0.048213385,-0.046225741,-0.031449165,0.01905586,-0.018284159,0.045058458,0.004742491,0.04328013,-0.038537639,0.062579141,5.84E-07,0.55777734,0.113322507,-0.086715241,0.444454833
6167,61672021,0.094773657,0.106245776,0.109937435,-0.120060975,0.129501824,-0.018334721,0.042016767,0.04328013,-0.001263362,-0.05393504,5.19E-07,0.975552115,0.195826163,-0.262052928,0.779725951
6168,61682021,-0.017788638,-0.016303407,-0.031632827,0.054723575,-0.056226362,0.000959257,0.095779892,0.04328013,0.052499762,0.112143083,2.47E-07,0.740023401,0.121624935,0.084714403,0.618398466
6176,61762021,-0.048960088,-0.06065508,-0.075527344,0.069828298,-0.044661467,-0.073607385,0.092923796,0.04328013,0.049643666,0.148541856,1.79E-08,1.019195588,0.014876079,-0.000490332,1.004319509
6209,62092021,0.032285862,0.037843517,0.068370266,-0.11394931,0.102219419,-0.013421494,-0.032770019,0.04328013,-0.076050149,-0.053944734,2.18E-07,0.787030378,0.138189495,-0.089828105,0.648840883
6222,62222021,-0.11893849,-0.204085663,-0.201040669,0.130337855,0.024744208,-0.074742432,-0.034977988,0.04328013,-0.078258118,0.176962711,2.27E-06,0.602346412,-0.604678278,-0.092115521,1.207024689
6225,62252021,-2.63E-05,-0.000184086,-0.004520167,0.005940997,0.017794875,-0.025781627,-0.157130942,0.04328013,-0.200411072,-0.35471226,4.17E-05,1.289866555,0.322310259,0.453377815,0.967556297
6226,62262021,-0.0252051,-0.031287474,-0.012699075,-0.003638174,0.019432276,0.029545163,-0.002948065,0.04328013,-0.046228195,0.032307977,3.85E-07,0.359713522,0.048562131,-0.082413545,0.311151391
6234,62342021,-0.002396692,-0.012690843,-0.009775572,0.015025778,0.020602349,-0.065074221,0.030371637,0.04328013,-0.012908493,0.050079195,2.43E-07,0.30067741,0.010469374,-0.0867801,0.290208036
6244,62442021,-0.198712068,-0.178921801,-0.151533469,0.147896868,0.049792753,-0.041912089,0.014081889,0.04328013,-0.029198241,0.204010252,1.31E-07,0.770913041,0.288071565,-0.212474822,0.482841476
6246,62462021,-0.036842524,-0.011764815,0.023569324,-0.069835586,0.111984704,-0.028451832,0.026319324,0.04328013,-0.016960806,0.022759693,8.19E-07,1.567000821,0.363958552,0.52707596,1.203042268
6278,62782021,-0.06196636,0.000916554,0.003851725,0.000295312,0.092016192,-0.04844147,0.097296359,0.04328013,0.05401623,0.103514633,2.63E-08,1.728136593,0.639361945,0.092017194,1.088774648
6405,64052021,0.032002771,0.027489639,0.018139398,0.00964628,-0.00562542,-0.017861803,0.046111975,0.04328013,0.002831845,0.038522568,4.63E-07,0.250223524,0.045690624,-0.07200143,0.2045329
6419,64192021,0.169375593,0.158778439,0.107069386,-0.047224779,-0.183157062,0.174613763,0.160284873,0.04328013,0.117004743,-0.015794595,2.50E-06,0.665474276,0.02607334,0.107437768,0.639400936
6443,64432021,-0.028433502,-0.020238247,-0.004581183,0.000294169,0.146784311,-0.054791594,0.005064743,0.04328013,-0.038215387,0.053183832,1.06E-07,0.653737639,0.162804263,0.019425181,0.490933376
6456,64562021,0.001140224,-0.003785722,-0.004929213,-0.041027926,0.056984603,-0.062473006,0.047315086,0.04328013,0.004034956,0.060630946,1.08E-08,1.435573945,0.057182504,0.080040989,1.37839144
6477,64772021,0.07142661,0.051537666,0.041221489,-0.046097176,0.035175414,-0.066961586,0.024867767,0.04328013,-0.018412363,-0.008118342,1.88E-07,0.290516487,-0.102114603,0.097835498,0.392631089
6556,65562021,0.102955055,0.118157161,0.108342086,-0.101308279,0.061542945,0.048256375,0.067554716,0.04328013,0.024274586,-0.032309274,5.19E-07,1.035708501,0.218656298,0.142498131,0.817052203
6560,65602021,-0.073278499,-0.007803344,-0.046033611,0.181424203,-0.120685013,0.022330281,0.310211837,0.04328013,0.266931707,0.27826446,1.61E-06,1.982266512,0.793177591,0.635473105,1.189088921
7402,74022021,-0.101875264,-0.079229653,-0.077557545,0.083140592,-0.205162871,0.160303749,0.093969564,0.04328013,0.050689434,0.147016175,2.49E-06,1.37220827,0.347452686,-0.42348093,1.024755583
8049,80492021,0.063678047,0.064959939,0.027265416,0.013026024,-0.009573376,-0.041020017,0.146322331,0.04328013,0.103042201,0.080692946,4.73E-07,0.9588892,0.118521566,-0.064682557,0.840367634
8064,80642021,-0.278969361,-0.283680202,-0.271099705,0.278866408,-0.051006359,-0.012939613,0.054287999,0.04328013,0.011007869,0.331771547,1.40E-07,0.632443693,0.10121305,-0.275417724,0.531230643
8069,80692021,0.012471327,0.011851478,-0.014210913,0.059753516,-0.057919944,0.041592253,0.113798602,0.04328013,0.070518472,0.102409873,2.18E-08,0.429045686,0.093616807,0.038453158,0.335428879
8105,81052021,-0.021818605,-0.002078615,0.019922121,-0.029027283,0.110357095,-0.030464109,0.008047848,0.04328013,-0.035232282,0.034990005,8.68E-08,0.891848293,0.270113823,-0.143811469,0.62173447
8111,81112021,0.168477318,0.166635699,0.104848697,-0.010931811,-0.072154273,0.026509944,0.193007948,0.04328013,0.149727818,0.033844956,4.91E-07,0.549136449,0.084478377,0.081034287,0.464658072
8215,82152021,0.012469054,0.017593604,-0.003501077,-0.010486981,-0.033960387,0.028672742,0.087665021,0.04328013,0.044384891,0.091591255,9.04E-08,1.490280666,0.129458325,0.100093486,1.360822341
8240,82402021,-0.014368447,-0.017127464,-0.019785771,-0.014685305,0.04890204,-0.045489717,0.052098815,0.04328013,0.008818685,0.074637992,1.14E-07,1.248376503,0.074741671,0.056803173,1.173634833
